,index,Index,N,-logL,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
603,603,4439,6.0,93.3424,0.05010175,4.755626,0.0190084,1.075287,0.7301561,-2.046853,2.331684,-0.0001747829,1.175375,0.1308396,1.077649
605,605,3686,1.0,93.4947,0.05010175,4.755626,0.0190084,1.075287,0.7301561,-2.046853,2.298959,-0.000291254,1.053244,0.1308396,1.077649
612,612,4405,7.0,93.6084,0.05010175,4.755626,0.0190084,1.075287,0.7301561,-2.046853,2.980515,0.0002020957,1.148081,0.1308396,1.077649
616,616,4569,1.0,93.5979,0.05010175,4.755626,0.0190084,1.075287,0.7301561,-2.046853,2.250993,3.29908e-05,0.9134166,0.1308396,1.077649
620,620,1671,4.0,92.0872,0.05010175,4.755626,0.0190084,1.075287,0.7301561,-2.046853,2.542931,-8.677202e-05,1.026953,0.1308396,1.077649
621,621,3427,5.0,92.7273,0.05545258,4.573195,0.02004159,1.073966,0.6955801,-2.14164,2.542823,-8.081009e-05,1.032253,0.1573653,1.054131
622,622,189,1.0,93.1055,0.05545258,4.573195,0.02004159,1.073966,0.6955801,-2.14164,2.568789,-7.676929e-05,0.9193545,0.1573653,1.054131
628,628,657,6.0,93.9153,0.05639349,4.573646,0.02159882,1.001275,0.7270445,-2.281605,2.419921,-0.0002141215,1.143136,0.1487654,1.029627
646,646,4745,2.0,92.6598,0.05260733,4.410991,0.02089292,1.16732,0.6674016,-1.510305,2.494301,9.503987e-05,0.9303198,0.1664576,0.9460177
658,658,4414,1.0,91.8366,0.06436344,4.222738,0.02053222,1.087296,0.740855,-1.27313,2.592239,0.0001359549,1.047303,0.1558482,1.004094
659,659,3084,1.0,91.4123,0.06436344,4.222738,0.02053222,1.087296,0.740855,-1.27313,2.698871,-4.72391e-05,1.091857,0.1558482,1.004094
664,664,3954,8.0,92.2196,0.06469597,4.394257,0.02303253,1.03356,0.7024432,-1.468352,2.777681,0.0001761656,1.019499,0.1790999,1.045038
667,667,4275,3.0,94.4514,0.05790616,4.368521,0.02031623,1.092358,0.6886135,-1.266475,2.338751,5.940532e-05,0.6901612,0.1663189,0.987887
677,677,4485,7.0,91.6794,0.05790616,4.368521,0.02031623,1.092358,0.6886135,-1.266475,2.390759,-0.0001810995,1.082784,0.1663189,0.987887
679,679,324,8.0,90.96,0.05790616,4.368521,0.02031623,1.092358,0.6886135,-1.266475,2.650707,-8.638419e-05,1.043747,0.1663189,0.987887
680,680,4597,1.0,92.5797,0.05790616,4.368521,0.02031623,1.092358,0.6886135,-1.266475,2.424366,-0.0002974693,1.123868,0.1663189,0.987887
684,684,4159,19.0,90.192,0.06293009,4.370183,0.02159741,1.05788,0.6811687,-0.9874513,2.135769,-9.167864e-05,1.063784,0.1835632,1.030023
685,685,2036,1.0,90.7645,0.06293009,4.370183,0.02159741,1.05788,0.6811687,-0.9874513,2.567748,-0.0001707302,1.15576,0.1835632,1.030023
687,687,1023,8.0,90.4208,0.06293009,4.370183,0.02159741,1.05788,0.6811687,-0.9874513,2.358781,0.0001190648,1.144669,0.1835632,1.030023
689,689,4651,6.0,91.256,0.0704474,4.126922,0.02171873,1.060253,0.7104904,-1.068567,2.504013,5.562687e-05,1.168612,0.1838568,1.001547
690,690,4631,10.0,91.0358,0.0704474,4.126922,0.02171873,1.060253,0.7104904,-1.068567,2.59669,0.000237855,1.165976,0.1838568,1.001547
692,692,18,9.0,91.7914,0.0704474,4.126922,0.02171873,1.060253,0.7104904,-1.068567,2.820655,0.0002157398,1.212279,0.1838568,1.001547
701,701,3850,3.0,91.9118,0.1147101,2.909183,0.02220332,1.079896,0.6468824,-0.5025038,2.963414,-8.516121e-06,0.8666436,0.3287258,0.7620586
705,705,1103,5.0,90.4908,0.1288339,2.638738,0.02295102,1.199078,0.7499034,0.05586807,2.261007,-5.46447e-05,1.016099,0.2710548,0.7849559
706,706,1501,1.0,92.3992,0.1288339,2.638738,0.02295102,1.199078,0.7499034,0.05586807,2.402078,9.657654e-05,0.8695636,0.2710548,0.7849559
707,707,3566,6.0,90.9294,0.1288339,2.638738,0.02295102,1.199078,0.7499034,0.05586807,2.354821,3.707138e-05,0.9125084,0.2710548,0.7849559
709,709,1738,1.0,91.3921,0.1218241,2.62038,0.02416613,1.180407,0.688727,-0.2912649,2.611846,0.000225414,0.8946952,0.3091302,0.7166243
711,711,3946,8.0,91.636,0.1714778,1.967331,0.02573671,1.155405,0.7150738,0.2150582,2.282791,0.0001121663,1.004032,0.3869487,0.634513
712,712,48,2.0,93.7716,0.1529881,2.143633,0.02584517,1.185592,0.691036,0.6005613,2.303233,0.0001132031,0.9753244,0.3758448,0.6474786
713,713,1500,3.0,93.5165,0.1616141,1.870898,0.02506595,1.192933,0.6787484,0.6180898,2.306599,0.0001115181,0.97239,0.4066083,0.5848695
714,714,455,1.0,95.2792,0.1616141,1.870898,0.02506595,1.192933,0.6787484,0.6180898,2.292957,0.0003282868,1.058634,0.4066083,0.5848695
717,717,3964,1.0,93.5116,0.1616141,1.870898,0.02506595,1.192933,0.6787484,0.6180898,2.516695,0.0001090279,1.084286,0.4066083,0.5848695
720,720,3444,1.0,94.4109,0.07089938,3.562318,0.02140927,1.159333,0.6416435,-0.5906873,2.70717,0.0001335556,1.122036,0.2257745,0.775515
730,730,1090,1.0,89.7935,0.147632,2.337408,0.01952132,1.040587,0.697263,-0.4645798,2.330489,4.253613e-05,1.042274,0.3451375,0.6875466
732,732,348,3.0,90.5829,0.1485505,2.442839,0.01999622,0.916615,0.7057896,-0.4794941,2.8063,-9.144078e-05,0.9858351,0.3396458,0.6902491
733,733,2914,2.0,92.6186,0.1485505,2.442839,0.01999622,0.916615,0.7057896,-0.4794941,3.078972,-0.0004510203,1.008475,0.3396458,0.6902491
737,737,3325,1.0,90.4946,0.08430112,3.876739,0.0198584,0.9451338,0.7914203,-1.036648,3.056744,-0.0001428493,0.9440083,0.1673255,1.000589
741,741,351,2.0,92.0232,0.1074378,3.182125,0.02005476,0.9984359,0.7062593,-1.258485,2.983313,-0.000140724,0.9449967,0.2568889,0.8429283
748,748,998,1.0,92.1615,0.1071934,3.161303,0.01896583,1.012538,0.7219616,-1.530127,2.709347,2.206623e-05,1.103497,0.2432779,0.8492528
749,749,950,2.0,93.1884,0.1134853,2.903358,0.02190222,1.122979,0.7290718,-1.603497,2.603014,1.594249e-05,1.121449,0.2559171,0.7944068
750,750,2357,6.0,93.0068,0.1377127,2.581177,0.02123304,1.133795,0.7481969,-1.257032,2.566337,2.840807e-06,1.108986,0.2850843,0.7825909
757,757,4819,1.0,92.2704,0.1431869,2.36056,0.02221178,1.149644,0.6999972,-0.6525584,2.809154,0.0003146662,1.034009,0.3388657,0.7030895
761,761,2395,1.0,91.4718,0.1814228,1.808748,0.02391102,1.142533,0.6770051,-0.1776904,2.561627,-9.922732e-05,0.8657908,0.449404,0.5954095
762,762,1582,1.0,91.5889,0.1814228,1.808748,0.02391102,1.142533,0.6770051,-0.1776904,2.918678,-4.610226e-05,0.9488464,0.449404,0.5954095
764,764,3378,2.0,91.6586,0.1892907,1.796991,0.02402315,1.040594,0.716472,0.2972244,2.864656,4.511322e-05,0.9421794,0.4168022,0.5902815
768,768,1496,3.0,92.31,0.1878131,1.752693,0.02214143,1.076327,0.7672869,-0.2414491,2.659946,-4.282235e-05,1.069862,0.3577173,0.6068604
769,769,1216,31.0,89.5351,0.1422299,2.750367,0.01906596,1.009815,0.79446,-0.2680206,2.773618,-3.725547e-05,1.054172,0.2565725,0.8473005
771,771,2968,6.0,90.8053,0.1422299,2.750367,0.01906596,1.009815,0.79446,-0.2680206,2.312298,4.386785e-05,0.9617703,0.2565725,0.8473005
772,772,114,1.0,92.2372,0.1808838,1.940801,0.01979734,1.074695,0.8099879,-0.2861132,2.214524,3.100037e-05,0.9770658,0.3068607,0.6745625
774,774,4096,5.0,91.1632,0.1855118,2.215713,0.0191669,0.9759868,0.8124077,-0.7662729,2.322157,0.0001569775,0.8478737,0.3110923,0.7501873
779,779,750,3.0,92.6602,0.1855118,2.215713,0.0191669,0.9759868,0.8124077,-0.7662729,2.564309,0.0003818913,0.8829123,0.3110923,0.7501873
782,782,2256,5.0,95.3188,0.1809553,1.900757,0.02022216,1.087775,0.7798955,-1.364204,2.516513,0.0003843461,0.9184009,0.3318141,0.6555701
785,785,627,4.0,94.6323,0.1812414,1.951197,0.02090175,1.028554,0.735398,-1.167543,2.28196,0.0003714927,0.7693188,0.3749695,0.6377795
788,788,1494,4.0,92.8221,0.1543977,2.435374,0.02232815,1.022729,0.7752828,-1.17694,2.733712,0.0003004681,0.9049088,0.2950936,0.7433558
789,789,619,8.0,91.5781,0.1543977,2.435374,0.02232815,1.022729,0.7752828,-1.17694,2.854797,0.0001574775,1.099485,0.2950936,0.7433558
793,793,1980,1.0,90.8501,0.1436244,2.768544,0.02253088,0.9775076,0.7726762,-0.9361263,2.653244,0.0001456342,1.048206,0.2793827,0.820327
797,797,2124,2.0,90.415,0.1682425,2.374583,0.02489604,0.9979986,0.7707475,-0.7679563,2.039563,0.0001248887,0.9108748,0.3262051,0.7360461
802,802,4561,2.0,91.3522,0.1481526,2.471831,0.02174883,1.134327,0.7679212,-1.144165,2.035309,0.0001122835,0.9259989,0.289206,0.7795551
803,803,694,2.0,93.7099,0.1481526,2.471831,0.02174883,1.134327,0.7679212,-1.144165,2.528582,0.0001036079,0.8164784,0.289206,0.7795551
805,805,4916,1.0,93.7804,0.1774598,2.115554,0.01983063,1.027252,0.7984555,-1.46127,2.589856,0.0002231305,0.8355615,0.3104705,0.7073644
809,809,541,4.0,93.4566,0.1988687,1.720738,0.02173057,0.980133,0.7413729,-0.8427929,2.167943,0.0002972251,0.8654916,0.4025287,0.5819577
811,811,3248,4.0,92.4512,0.182245,1.739392,0.024021,1.270657,0.7571993,-0.3503196,2.000947,0.0002689054,0.8538926,0.3608787,0.6434668
814,814,1446,3.0,93.2477,0.1739032,2.128531,0.02488399,1.144056,0.7296377,0.3004078,2.100685,0.0003998715,0.8346389,0.3746096,0.6989107
818,818,2892,24.0,91.2431,0.1211447,2.961065,0.02466816,1.254713,0.7980543,0.03200423,2.274681,0.0001352745,0.9732633,0.2299562,0.9123398
820,820,2383,7.0,93.6491,0.1783431,2.054794,0.02591121,1.269269,0.8187904,0.6689794,2.445987,0.0001595232,0.8886149,0.305628,0.7578508
824,824,3751,1.0,91.7352,0.1389348,2.586047,0.02174528,1.099629,0.7271006,0.3517287,3.059409,8.772442e-05,1.059108,0.3051481,0.7670381
826,826,604,7.0,91.9526,0.1360337,2.33694,0.02346558,1.209689,0.6643174,-0.0891332,3.017743,9.110268e-05,1.086436,0.3628756,0.6719979
829,829,4595,3.0,89.9228,0.11216,2.886595,0.02567508,1.134577,0.6759147,-0.2601688,2.695611,6.341289e-05,1.054209,0.3031103,0.746109
832,832,968,1.0,92.9611,0.07164083,3.902094,0.02358724,0.9409765,0.6439895,-1.478255,2.667986,0.0001306916,1.129763,0.231172,0.8469939
834,834,942,4.0,94.7119,0.08096832,3.803604,0.024413,0.9220299,0.654217,-1.468631,2.559621,0.0002637608,1.121168,0.2477231,0.8724277
837,837,3112,2.0,93.6904,0.07975305,4.121997,0.02412919,0.8272303,0.7183582,-1.344108,2.789593,0.0001193952,0.9549543,0.2025554,0.9931733
842,842,3533,1.0,92.3474,0.09924612,3.282547,0.02318115,1.082372,0.7184268,-1.054254,2.371743,-0.0003232071,1.199593,0.2384471,0.8468577
843,843,4161,1.0,91.5773,0.1050672,3.244792,0.02348273,1.108213,0.7341669,-0.7434823,2.33908,-0.0003313944,1.187199,0.2396916,0.8767686
846,846,4712,4.0,91.2668,0.0966415,3.38275,0.02240641,1.13214,0.7791471,-1.360294,2.433887,-0.0001394258,1.012376,0.1971634,0.912621
847,847,3388,2.0,91.6227,0.0966415,3.38275,0.02240641,1.13214,0.7791471,-1.360294,2.438632,-0.0001466056,1.139315,0.1971634,0.912621
848,848,1335,8.0,91.4663,0.0966415,3.38275,0.02240641,1.13214,0.7791471,-1.360294,2.798265,-0.0001357178,0.9723376,0.1971634,0.912621
850,850,1955,1.0,92.7411,0.1146154,2.948968,0.02193819,1.223473,0.772026,-0.6262594,2.809823,0.0001791651,1.181884,0.2301882,0.8695208
851,851,3732,5.0,91.7119,0.1156861,2.94162,0.02167329,1.205723,0.7582773,-0.3460857,2.829338,0.0001791882,1.16314,0.2400126,0.8623768
852,852,1742,2.0,93.0001,0.1126806,2.764673,0.02206385,1.294847,0.7646185,-0.5195712,2.779145,0.0001740237,1.176339,0.2315754,0.807667
857,857,2093,6.0,92.4304,0.09720782,3.66797,0.02121881,1.044773,0.7885466,-0.3169726,3.110325,0.0002101713,1.135783,0.1914919,1.030454
859,859,2803,3.0,91.1678,0.05956943,4.605152,0.02119399,0.8776975,0.7362873,-1.332542,3.121805,-5.679679e-05,1.106018,0.1501655,1.0571
860,860,4179,2.0,91.7189,0.06825914,4.154985,0.02084976,0.9816786,0.7453813,-1.531765,3.058076,-6.661517e-05,1.122008,0.1615445,0.9766775
868,868,2371,1.0,91.5082,0.1095393,3.289255,0.02197926,0.90403,0.7721203,-0.5757817,2.747613,-0.0001772628,0.9927946,0.2216864,0.8666905
871,871,4081,1.0,90.891,0.1274573,2.966504,0.02173003,0.9268255,0.7385276,-0.5580955,2.815856,0.0001135488,0.9805581,0.274707,0.8184691
873,873,1938,7.0,91.4624,0.1274573,2.966504,0.02173003,0.9268255,0.7385276,-0.5580955,2.125126,0.0001534696,1.152543,0.274707,0.8184691
875,875,2408,7.0,92.272,0.1430741,2.832809,0.02467865,0.9290011,0.7438143,-0.01170761,2.030101,0.0001983437,1.263693,0.3043722,0.8071005
879,879,4239,4.0,91.0347,0.1767699,2.096119,0.02517073,0.9569358,0.7393597,-0.1761692,2.594532,5.158121e-05,1.010117,0.3705913,0.6372976
887,887,2192,2.0,91.1479,0.1385782,2.466412,0.02143868,1.078768,0.6759831,-0.3727764,2.761524,0.0002168734,1.057232,0.3515919,0.700706
889,889,2011,3.0,91.9898,0.1385782,2.466412,0.02143868,1.078768,0.6759831,-0.3727764,2.224449,0.0003417495,1.233173,0.3515919,0.700706
893,893,861,9.0,92.9859,0.1318642,2.601692,0.02281426,1.024754,0.6726025,-0.3689482,2.245046,0.0003525646,1.230928,0.3433348,0.7029279
899,899,4077,2.0,90.7753,0.1950351,1.815921,0.02276028,1.055364,0.7674035,-0.685788,2.634966,0.0001195356,1.059618,0.3709229,0.6303424
900,900,4497,1.0,91.816,0.203598,1.926438,0.02263453,1.016773,0.7496793,-0.5270325,2.654129,0.0001185328,1.052173,0.4036815,0.6634983
901,901,136,6.0,91.5331,0.1846945,2.09645,0.02058007,0.9906601,0.6982206,-0.319199,2.746835,0.0001254758,1.023083,0.422387,0.6700033
904,904,3043,1.0,91.25,0.2046746,1.861972,0.01971531,0.9268408,0.7507804,-0.6342245,2.681374,0.0003045595,1.057959,0.3992292,0.628227
906,906,4984,3.0,90.1232,0.2046746,1.861972,0.01971531,0.9268408,0.7507804,-0.6342245,2.536309,2.67918e-06,1.011958,0.3992292,0.628227
907,907,3905,3.0,89.4154,0.1984608,2.068263,0.02149617,0.9223621,0.7384788,-0.2350315,2.530174,4.593494e-06,0.9913615,0.4045122,0.6731915
913,913,3822,8.0,91.1512,0.1923234,1.895184,0.02411776,0.9327598,0.7045133,-0.7281387,3.039774,2.047804e-05,0.9399224,0.4373731,0.5912893
915,915,1613,2.0,93.0946,0.1848766,1.984924,0.02490228,0.9651097,0.728709,-0.5158563,2.651448,0.0004116589,0.8969111,0.3962644,0.6184633
917,917,508,1.0,94.223,0.1614475,2.279321,0.02615925,1.030271,0.7036134,-0.8109915,2.316872,0.0004720191,1.21858,0.3802496,0.6703107
920,920,1304,2.0,91.0936,0.2208903,1.903706,0.02599059,0.8946034,0.7398619,-0.4703163,3.050631,5.083378e-05,0.9020137,0.4521867,0.6288556
930,930,1507,6.0,89.9348,0.2206431,1.784604,0.02525253,0.913575,0.7245455,-0.3790888,2.753946,7.553822e-05,1.113373,0.4696298,0.5955487
933,933,3201,1.0,90.4174,0.2206431,1.784604,0.02525253,0.913575,0.7245455,-0.3790888,2.496659,0.0001140267,1.140779,0.4696298,0.5955487
934,934,2298,8.0,92.4686,0.2206431,1.784604,0.02525253,0.913575,0.7245455,-0.3790888,2.232221,0.0004284415,1.129081,0.4696298,0.5955487
938,938,280,9.0,92.7864,0.2333941,1.793057,0.0250717,0.8661289,0.7189019,-0.3048615,2.376548,0.0002527183,0.8050071,0.5013544,0.5994215
939,939,3125,1.0,93.2723,0.2333941,1.793057,0.0250717,0.8661289,0.7189019,-0.3048615,2.370604,0.0003408535,0.810539,0.5013544,0.5994215
941,941,2702,1.0,90.7637,0.2333941,1.793057,0.0250717,0.8661289,0.7189019,-0.3048615,2.717244,0.0002303094,0.9663044,0.5013544,0.5994215
954,954,4566,2.0,91.9646,0.2552767,1.785177,0.02468243,0.7920211,0.7510995,-0.07366681,2.127042,0.0001975904,1.02703,0.497391,0.6104741
955,955,976,3.0,92.0991,0.2361192,1.957274,0.0256238,0.8606767,0.7934913,-0.03652079,2.080942,0.0001939396,1.027463,0.4167332,0.6731867
960,960,837,1.0,90.8841,0.2361192,1.957274,0.0256238,0.8606767,0.7934913,-0.03652079,2.942298,-8.655864e-05,0.8695493,0.4167332,0.6731867
963,963,750,5.0,92.1896,0.2361192,1.957274,0.0256238,0.8606767,0.7934913,-0.03652079,2.507772,-0.0002582436,1.053146,0.4167332,0.6731867
966,966,1579,5.0,90.4882,0.2463294,1.807457,0.0219359,0.7414854,0.7341053,-0.007862025,2.473838,-0.0001724899,0.9815803,0.498987,0.5979838
970,970,4697,8.0,94.4538,0.2335482,1.87364,0.02232815,0.7013466,0.6791825,-0.2684965,2.162191,4.812832e-05,0.6927641,0.5560951,0.5781852
973,973,3677,1.0,92.7149,0.2229563,2.03368,0.02145656,0.7057814,0.6804879,-0.4513377,2.533901,-4.82483e-05,1.089218,0.5292079,0.619039
974,974,4270,4.0,92.6637,0.203461,1.762591,0.02015528,0.8416759,0.7069111,-0.8505537,2.492887,-5.363698e-05,1.106681,0.4487693,0.5606598
981,981,2531,4.0,91.1216,0.1412549,2.490218,0.0229117,1.002127,0.7266857,-0.9718556,2.100879,0.0001196374,1.082604,0.3120989,0.7013039
982,982,1833,9.0,91.0017,0.1586591,2.54421,0.02088214,0.8661118,0.7832563,-0.7781837,2.144654,0.0001174922,1.071277,0.2937053,0.7516404
987,987,4593,4.0,91.8701,0.08626603,3.896046,0.02191905,1.049524,0.8133022,-0.6825785,2.12141,0.0002628504,1.146236,0.1645287,1.055531
988,988,1113,1.0,91.8215,0.08626603,3.896046,0.02191905,1.049524,0.8133022,-0.6825785,2.75966,0.0003315162,1.208284,0.1645287,1.055531
991,991,1145,1.0,91.0012,0.09758246,3.487243,0.02561803,1.053765,0.7936211,-0.3138037,2.975716,8.123686e-05,0.9561606,0.1966305,0.9128231
995,995,2231,2.0,90.0232,0.09452622,3.627768,0.02472307,1.055758,0.7898168,-0.3252805,3.086358,5.407076e-05,1.120111,0.1921952,0.9636262
996,996,1347,9.0,90.0405,0.09452622,3.627768,0.02472307,1.055758,0.7898168,-0.3252805,2.579832,-3.632708e-05,1.094395,0.1921952,0.9636262
999,999,4963,6.0,89.7087,0.1171703,3.290537,0.02049662,0.9523143,0.7991065,-0.5581299,2.52373,-9.300674e-05,1.121351,0.2165946,0.9431069
1010,1010,3076,11.0,90.6469,0.1174153,3.344261,0.01975634,0.7583019,0.76582,-0.6634257,2.722189,5.074537e-05,1.1115,0.2349879,0.8964388
1013,1013,2009,9.0,90.1804,0.1174153,3.344261,0.01975634,0.7583019,0.76582,-0.6634257,3.063773,-2.866769e-05,1.037654,0.2349879,0.8964388
1015,1015,4567,4.0,90.7516,0.1041743,3.414985,0.01981666,0.9147259,0.7738567,-0.2173321,2.794105,0.0001026843,1.09718,0.2081227,0.9124085
1016,1016,2926,2.0,90.9956,0.1123988,3.172588,0.02043152,0.865886,0.7201081,-0.1701082,2.831671,0.0001134211,1.089274,0.2573966,0.8218043
1024,1024,4666,11.0,91.408,0.1334702,2.735228,0.02045639,0.9229331,0.6992873,-0.2285047,2.027253,-9.62052e-08,1.211308,0.3160937,0.7476811
1025,1025,4491,4.0,92.1454,0.1334702,2.735228,0.02045639,0.9229331,0.6992873,-0.2285047,2.328338,0.0001486326,1.279944,0.3160937,0.7476811
1029,1029,1502,2.0,92.6079,0.1231761,2.732111,0.01942017,1.013808,0.6535451,-0.3989917,2.161921,0.0003704527,1.18612,0.3353624,0.7300333
1036,1036,3698,2.0,91.2205,0.1362792,2.615551,0.01992025,0.9336401,0.6610894,-0.8280976,2.076722,0.0001737294,1.111866,0.3588777,0.7090754
1039,1039,1239,3.0,90.853,0.1334506,2.456047,0.0236413,1.142269,0.6913138,0.1233823,2.204052,2.705069e-05,1.065688,0.3300505,0.6928646
1041,1041,3850,3.0,92.6728,0.1109865,3.015797,0.02112042,1.00916,0.7017994,0.2289236,2.312337,-0.0002127074,1.115813,0.269533,0.7878444
1045,1045,2815,4.0,91.9761,0.1037365,3.33403,0.02464349,1.057863,0.7235857,0.1046302,2.541035,-0.0002140233,1.207739,0.2464285,0.8782331
1046,1046,1954,17.0,91.733,0.1037365,3.33403,0.02464349,1.057863,0.7235857,0.1046302,2.103777,2.980068e-05,1.219813,0.2464285,0.8782331
1048,1048,4198,5.0,91.193,0.1037365,3.33403,0.02464349,1.057863,0.7235857,0.1046302,2.674411,-0.0001244364,1.156834,0.2464285,0.8782331
1050,1050,2498,2.0,96.3033,0.1119712,3.287128,0.0239237,0.9332667,0.7428376,0.1041569,2.789529,-0.0003975954,1.240618,0.2474394,0.8699252
1053,1053,551,5.0,91.7849,0.1278701,3.211303,0.02335223,0.8446359,0.8114407,-0.08709941,2.839977,-0.0003321811,1.093608,0.2306473,0.8984233
1054,1054,4642,4.0,92.8181,0.1023069,3.587414,0.02452074,0.8687075,0.7959969,0.01705317,2.852528,-0.0003262757,1.083448,0.201183,0.9288625
1058,1058,510,3.0,92.914,0.1402199,3.093809,0.02472594,0.7729065,0.7859752,-0.03520682,2.663256,0.0001216763,1.264267,0.2680504,0.8589113
1064,1064,1903,1.0,92.0293,0.1184681,3.097414,0.02275185,0.7854817,0.689408,-0.8076932,2.840974,-7.048666e-05,1.073877,0.2984831,0.7750657
1069,1069,4109,3.0,92.4225,0.1033528,3.398738,0.02043195,0.7980839,0.7254983,-1.295928,2.577314,7.596808e-05,1.132021,0.2364004,0.8503842
1076,1076,3978,9.0,94.6338,0.08513686,3.301165,0.0231582,1.26913,0.7140897,-1.060727,2.875147,0.0003810361,1.092304,0.2136381,0.822646
1077,1077,3554,1.0,93.6734,0.08513686,3.301165,0.0231582,1.26913,0.7140897,-1.060727,2.965629,0.0002765683,1.036926,0.2136381,0.822646
1078,1078,2222,2.0,94.0648,0.08513686,3.301165,0.0231582,1.26913,0.7140897,-1.060727,3.093634,0.0002788762,1.049775,0.2136381,0.822646
1084,1084,2822,2.0,95.4623,0.1047603,2.811824,0.02473882,1.297892,0.7747953,-1.275213,2.909716,0.0002805731,0.9302759,0.2167943,0.7701914
1090,1090,4789,1.0,92.3727,0.1485318,2.331292,0.02494021,1.217607,0.7747767,-1.166868,2.260653,-0.0002330553,1.093611,0.2900587,0.7432173
1095,1095,3960,3.0,90.8846,0.112308,3.421806,0.02280997,1.022809,0.8067319,-1.206693,2.133386,-0.0001486628,1.095846,0.2086028,0.991535
1096,1096,478,15.0,90.1389,0.1097106,3.42887,0.02321716,0.9334228,0.7684713,-0.9422489,2.199969,-0.0001350733,1.071485,0.2261829,0.9312659
1107,1107,3006,4.0,92.2141,0.08778744,3.905149,0.02357323,0.9705991,0.7840736,-1.433105,2.905631,-0.0001715058,1.162891,0.1821894,1.020048
1108,1108,2091,1.0,91.8129,0.07945838,4.118495,0.02431482,0.9960336,0.8159824,-1.550121,2.874823,-0.0001738228,1.174376,0.1568235,1.058201
1109,1109,3775,1.0,92.1694,0.07945838,4.118495,0.02431482,0.9960336,0.8159824,-1.550121,2.949588,-1.057262e-05,1.243832,0.1568235,1.058201
1110,1110,4041,1.0,91.8273,0.07945838,4.118495,0.02431482,0.9960336,0.8159824,-1.550121,2.869318,-0.0002621056,1.015815,0.1568235,1.058201
1111,1111,916,16.0,91.2933,0.07945838,4.118495,0.02431482,0.9960336,0.8159824,-1.550121,2.351577,-0.0002304857,1.093313,0.1568235,1.058201
1114,1114,2467,1.0,91.7545,0.07945838,4.118495,0.02431482,0.9960336,0.8159824,-1.550121,2.042919,-0.0002335334,1.080259,0.1568235,1.058201
1115,1115,4931,7.0,90.817,0.07945838,4.118495,0.02431482,0.9960336,0.8159824,-1.550121,2.211132,-8.728691e-05,1.01387,0.1568235,1.058201
1117,1117,2388,9.0,91.0699,0.07945838,4.118495,0.02431482,0.9960336,0.8159824,-1.550121,2.335471,1.178461e-05,1.143654,0.1568235,1.058201
1118,1118,891,1.0,91.0641,0.07945838,4.118495,0.02431482,0.9960336,0.8159824,-1.550121,2.765086,-4.826912e-05,0.9115583,0.1568235,1.058201
1120,1120,3925,2.0,90.8797,0.07945838,4.118495,0.02431482,0.9960336,0.8159824,-1.550121,2.386323,0.0001010717,1.020275,0.1568235,1.058201
1127,1127,244,16.0,94.6188,0.1451849,2.451161,0.02516036,1.070381,0.7895173,-2.203435,2.04824,0.0001529188,1.069467,0.2743127,0.7260636
