,index,Index,N,-logL,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
63173,2450,19291,7.0,90.0014,0.1955687,2.161629,0.0243337,0.909049,0.8029086,-0.2021542,2.442119,-6.734838e-05,0.9416223,0.3421118,0.7010852
63174,2451,19896,2.0,90.3865,0.1955687,2.161629,0.0243337,0.909049,0.8029086,-0.2021542,2.108889,0.0001043704,1.119142,0.3421118,0.7010852
63175,2452,19359,7.0,89.7879,0.1569388,2.733124,0.02549765,0.9236756,0.7997792,-0.2556943,2.135624,0.0001147751,1.114859,0.2862215,0.819841
63183,2460,19221,5.0,92.6119,0.1274548,2.653533,0.02400086,1.191288,0.8022681,-0.7825746,3.009257,-0.0002605403,1.072769,0.236314,0.7910025
63185,2462,15436,6.0,94.4883,0.08775567,3.785726,0.02351736,1.139656,0.7847957,-1.151022,3.095352,-0.0002498427,1.085739,0.1817119,1.031645
63186,2463,15204,2.0,93.2278,0.08775567,3.785726,0.02351736,1.139656,0.7847957,-1.151022,3.063925,-0.0002542967,1.09586,0.1817119,1.031645
63197,2474,19945,8.0,91.3874,0.06847358,4.363944,0.02388199,1.157343,0.8167915,-1.054361,2.416543,-0.0001693554,1.16216,0.1393988,1.138571
63201,2478,17955,1.0,90.5233,0.06847358,4.363944,0.02388199,1.157343,0.8167915,-1.054361,2.489075,1.976294e-06,1.056684,0.1393988,1.138571
63202,2479,17652,16.0,90.1384,0.06847358,4.363944,0.02388199,1.157343,0.8167915,-1.054361,2.521007,0.0001449679,0.9945524,0.1393988,1.138571
63205,2482,17522,2.0,91.1058,0.06847358,4.363944,0.02388199,1.157343,0.8167915,-1.054361,2.166189,-0.0001727115,1.14422,0.1393988,1.138571
63207,2484,15562,8.0,90.4242,0.06847358,4.363944,0.02388199,1.157343,0.8167915,-1.054361,2.140829,1.483074e-05,1.048544,0.1393988,1.138571
63208,2485,17804,1.0,89.4694,0.06738381,4.538949,0.02254543,1.093802,0.8187042,-0.893938,2.190894,1.620525e-05,1.034164,0.1351284,1.210231
63209,2486,19935,2.0,90.5444,0.06738381,4.538949,0.02254543,1.093802,0.8187042,-0.893938,2.607442,7.849871e-05,0.8896815,0.1351284,1.210231
63216,2493,15940,12.0,91.711,0.06163323,4.483379,0.02366615,1.118587,0.787618,-0.9726128,3.121119,0.0001795394,0.9181719,0.1385421,1.087186
63219,2496,19604,19.0,90.8109,0.06379351,4.493054,0.02450218,1.068235,0.8042647,-1.002378,3.125432,-5.622919e-05,1.010346,0.1374986,1.095012
63223,2500,17786,1.0,90.2991,0.07881253,3.910512,0.02383747,1.052175,0.735638,-0.8031901,2.626203,-0.0002154291,1.055409,0.1908743,0.9623361
63234,2511,19425,10.0,90.8763,0.1683777,2.219888,0.02534994,1.03659,0.6967996,0.1069105,2.904108,9.245571e-06,1.139837,0.4003294,0.6699539
63236,2513,17834,2.0,90.5252,0.1586671,2.402236,0.02505597,1.065021,0.7695089,-0.06673208,2.865244,2.844361e-06,1.154244,0.3113554,0.7426478
63237,2514,18098,2.0,92.5032,0.1587235,2.669359,0.02508877,0.9304907,0.776172,-0.4527559,2.928604,1.791845e-05,1.172636,0.3061807,0.7987033
63247,2524,19086,1.0,90.5592,0.1806647,1.926196,0.02540516,1.173052,0.7595458,0.02279874,2.08013,-9.443717e-06,1.15835,0.3583126,0.6631078
63251,2528,17196,1.0,90.3395,0.1813703,2.255261,0.02365255,1.017248,0.7518038,0.1134553,2.222695,0.000154139,1.03495,0.3638779,0.7310492
63252,2529,18972,2.0,90.529,0.1813703,2.255261,0.02365255,1.017248,0.7518038,0.1134553,2.179896,0.0001927036,1.102692,0.3638779,0.7310492
63254,2531,17400,1.0,93.4438,0.2095666,1.737147,0.02567625,1.071481,0.7291169,0.04616242,2.65372,0.0004651974,0.9686072,0.4437206,0.611382
63256,2533,15664,3.0,92.4452,0.2095666,1.737147,0.02567625,1.071481,0.7291169,0.04616242,2.9661,0.0001136221,0.9290853,0.4437206,0.611382
63258,2535,17998,4.0,91.5017,0.1275087,2.64149,0.02427622,1.122437,0.6657825,-0.4401065,3.094199,0.0001366276,0.9257807,0.3438769,0.7199818
63261,2538,15822,1.0,91.1263,0.1086769,2.952033,0.02495553,1.134771,0.6884826,0.02246061,2.47584,0.0001873325,1.070225,0.2832789,0.7625932
63262,2539,18192,3.0,92.1457,0.119179,2.630789,0.02493476,1.23482,0.6761948,0.1402191,2.418733,0.0001750514,1.069411,0.316591,0.717846
63263,2540,16728,4.0,91.3719,0.1520142,1.941582,0.02502011,1.243811,0.6512405,0.2819029,2.387733,0.00017019,1.066236,0.41894,0.5878543
63264,2541,16383,7.0,91.582,0.1520142,1.941582,0.02502011,1.243811,0.6512405,0.2819029,2.239968,0.0001470704,0.9497858,0.41894,0.5878543
63272,2549,19975,3.0,92.9136,0.130533,2.505233,0.02503401,1.257074,0.6711591,-0.04543621,2.853842,-0.000212322,0.9408653,0.3467857,0.7208322
63275,2552,15538,10.0,91.7188,0.1145441,3.060204,0.02564681,1.225742,0.7587089,-0.003931331,2.457389,-0.0002351593,0.9457142,0.2446586,0.8878556
63289,2566,18437,2.0,94.0503,0.1307018,2.271434,0.01915453,1.269996,0.7263499,0.2064824,2.453144,0.0002046395,1.155533,0.2852634,0.6957007
63292,2569,19856,1.0,93.2419,0.1592061,2.025344,0.01877981,1.29417,0.7244826,0.6818082,2.203742,-3.315784e-05,1.07633,0.3403288,0.7056861
63320,2597,15399,2.0,92.2339,0.2069145,2.083885,0.02181489,0.8798415,0.8013873,-0.3067116,2.753722,-0.0001061379,0.7749831,0.3571563,0.6951018
63324,2601,16446,1.0,90.9987,0.1712422,2.523077,0.02154617,0.8380654,0.7721378,-0.5076683,2.60986,-3.594228e-05,1.096635,0.3244441,0.7610456
63328,2605,15801,1.0,90.2155,0.1968232,2.132893,0.02232073,0.9009068,0.7147596,-0.2531175,2.268805,-1.833773e-05,1.015617,0.4302137,0.6749268
63334,2611,17460,2.0,91.7025,0.2224964,1.711994,0.02022376,0.896835,0.693258,0.3246498,2.345367,0.0001374749,0.8542019,0.506369,0.5793667
63345,2622,19666,2.0,90.2687,0.2157693,2.153131,0.02281564,0.7903496,0.7968679,-0.6522195,2.333938,-0.0001548032,0.9699533,0.3767397,0.6983363
63350,2627,15639,8.0,90.6402,0.2193377,1.742051,0.02234662,1.020225,0.8153106,-0.615809,2.780573,-3.784651e-05,1.096665,0.3645509,0.6505341
63352,2629,16375,6.0,90.6808,0.2193377,1.742051,0.02234662,1.020225,0.8153106,-0.615809,2.347399,0.0001070434,0.8928704,0.3645509,0.6505341
63355,2632,18128,17.0,94.2017,0.2086342,1.993163,0.02341995,1.044608,0.8075245,-0.9376065,2.25517,0.0001006722,0.7952324,0.3568468,0.7205216
63358,2635,18727,5.0,94.7222,0.1597984,2.335057,0.02286439,1.040262,0.7323341,-1.468948,2.275871,0.0002385755,0.8928865,0.3417909,0.7129264
63362,2639,19586,1.0,90.6658,0.2074814,1.803149,0.0230841,0.9924443,0.7793164,-0.1878864,2.602565,1.356171e-05,1.12135,0.380696,0.6293598
63363,2640,16169,8.0,90.5324,0.2074814,1.803149,0.0230841,0.9924443,0.7793164,-0.1878864,2.920477,-2.635891e-06,1.01828,0.380696,0.6293598
63364,2641,19035,10.0,90.8483,0.2074814,1.803149,0.0230841,0.9924443,0.7793164,-0.1878864,3.086439,6.666302e-05,0.989749,0.380696,0.6293598
63365,2642,15131,8.0,90.7069,0.2074814,1.803149,0.0230841,0.9924443,0.7793164,-0.1878864,3.062903,7.996961e-05,1.072953,0.380696,0.6293598
63368,2645,16714,1.0,91.2367,0.2135937,1.938585,0.02301634,0.8949164,0.7374926,-0.2970717,2.883333,0.0001869747,0.9816766,0.4362129,0.6398453
63370,2647,19415,8.0,91.5968,0.2135937,1.938585,0.02301634,0.8949164,0.7374926,-0.2970717,2.82987,0.0003464997,0.9125639,0.4362129,0.6398453
63374,2651,17972,1.0,91.5195,0.2135937,1.938585,0.02301634,0.8949164,0.7374926,-0.2970717,2.849606,-0.0002655616,0.9861509,0.4362129,0.6398453
63382,2659,19946,2.0,94.1574,0.208925,1.783623,0.02302784,0.9657401,0.7057804,-0.8129229,2.835663,-0.0004055555,0.9408029,0.4669442,0.5959112
63383,2660,16535,1.0,93.6672,0.1362371,2.713697,0.02354926,1.022062,0.7096476,-0.4130109,2.889778,-0.0003956204,0.9000252,0.3185676,0.764814
63384,2661,17674,3.0,93.2543,0.09488749,3.375385,0.02538446,1.034688,0.6883599,-0.8286116,2.920523,-0.0003794276,0.9170633,0.2551837,0.8201705
63392,2669,18079,4.0,94.7521,0.1844296,2.226488,0.02486256,0.7827027,0.7198128,-1.236938,3.033608,-0.0003520094,1.171357,0.4051803,0.6412348
63395,2672,15621,4.0,92.4335,0.1960449,2.026597,0.0261969,0.7921713,0.6751794,-0.7931868,3.053676,-0.0002290523,1.15507,0.4889274,0.5850249
63396,2673,15192,1.0,92.2976,0.1960449,2.026597,0.0261969,0.7921713,0.6751794,-0.7931868,2.548942,-0.00018413,0.8951597,0.4889274,0.5850249
63403,2680,15849,17.0,92.948,0.2014857,2.23711,0.0257149,0.8050975,0.7144143,-0.2676023,2.456619,0.0001230701,0.7607407,0.446415,0.6755705
63404,2681,16667,3.0,93.5781,0.2014857,2.23711,0.0257149,0.8050975,0.7144143,-0.2676023,2.74142,0.0001345271,1.080844,0.446415,0.6755705
63407,2684,15679,1.0,89.9631,0.203652,1.823939,0.02253788,0.8773729,0.6816152,-0.3041917,2.700181,1.202008e-05,0.9916071,0.4882359,0.5719375
63408,2685,19778,9.0,90.0135,0.203652,1.823939,0.02253788,0.8773729,0.6816152,-0.3041917,2.760816,0.0001092951,1.029331,0.4882359,0.5719375
63419,2696,19512,1.0,93.4526,0.2114664,1.832314,0.02209593,0.9261476,0.8162718,-0.3289233,2.531595,-1.035821e-05,0.7900655,0.3515032,0.6369276
63421,2698,17467,1.0,92.0739,0.2096075,1.87691,0.02110725,0.8385829,0.7810574,-0.3067957,3.053582,-6.500384e-05,0.9036987,0.3792455,0.6163763
63424,2701,16416,2.0,92.774,0.2282565,1.720081,0.01908959,0.763232,0.7674089,-0.4284401,2.944937,-0.0001096599,1.137149,0.4210959,0.5763215
63431,2708,17592,2.0,90.4039,0.138015,2.800882,0.02022865,0.9133989,0.7834523,-0.4153287,2.6748,-0.000165075,1.039716,0.2588603,0.8062996
63434,2711,19659,4.0,95.5891,0.09186722,3.335232,0.01880911,1.036692,0.7822145,-0.7699002,2.705187,-0.0001188742,1.144105,0.181938,0.8517784
63438,2715,19045,2.0,92.6479,0.1165985,2.951706,0.02039609,1.045424,0.8056048,-0.7872841,2.716431,-0.0002289017,1.030993,0.2120785,0.829318
63443,2720,18178,4.0,94.1544,0.1413867,2.616451,0.02066488,1.129147,0.7996788,-0.8118858,2.985032,-0.0004397156,0.9353351,0.2544164,0.827688
63444,2721,15389,4.0,93.3069,0.1413867,2.616451,0.02066488,1.129147,0.7996788,-0.8118858,3.084047,-0.0002039891,0.8486427,0.2544164,0.827688
63447,2724,17506,12.0,90.4332,0.1325984,2.833628,0.02247842,1.049711,0.795513,-0.8010122,2.393382,3.017336e-06,0.8687123,0.2460665,0.8383071
63455,2732,15363,1.0,92.1774,0.1317096,2.504027,0.02520349,1.129026,0.7100268,-0.6985717,2.464038,0.0001539655,0.8364304,0.3125278,0.6971443
63456,2733,16049,3.0,91.3412,0.1317096,2.504027,0.02520349,1.129026,0.7100268,-0.6985717,2.322522,-0.0001612649,0.8978641,0.3125278,0.6971443
63464,2741,16911,1.0,91.1373,0.06750403,4.323563,0.02404503,1.107988,0.7556583,-1.022541,2.678933,4.155336e-05,0.8996746,0.1614537,1.069521
63468,2745,17186,9.0,90.4468,0.06750403,4.323563,0.02404503,1.107988,0.7556583,-1.022541,2.642017,0.0001626163,1.137016,0.1614537,1.069521
63472,2749,17217,4.0,90.7426,0.08147608,3.983948,0.0233957,1.136424,0.8051843,-1.118418,2.32647,-8.683801e-06,1.209514,0.1627524,1.078635
63482,2759,17634,4.0,91.2293,0.05760943,4.554542,0.0247262,1.161473,0.6797531,-0.9564952,2.531148,-0.0002777424,0.9574929,0.1795849,1.052516
63484,2761,19766,5.0,90.1473,0.06518598,4.393495,0.02528632,1.117338,0.7054527,-0.6774986,2.470611,8.989663e-05,1.043609,0.1830884,1.058029
63485,2762,15156,18.0,90.1691,0.06518598,4.393495,0.02528632,1.117338,0.7054527,-0.6774986,2.361361,-6.306654e-05,0.9981017,0.1830884,1.058029
63488,2765,19891,8.0,91.1523,0.06487621,4.396875,0.023404,1.179191,0.7722717,-1.120028,2.401956,0.0003338939,1.007438,0.149101,1.114304
63489,2766,18785,8.0,91.0235,0.06487621,4.396875,0.023404,1.179191,0.7722717,-1.120028,2.050252,0.0002526008,0.9922217,0.149101,1.114304
63494,2771,19024,2.0,89.7701,0.06487621,4.396875,0.023404,1.179191,0.7722717,-1.120028,2.133457,-2.807437e-05,0.9754079,0.149101,1.114304
63507,2784,18642,9.0,91.7878,0.1578204,2.137799,0.02607783,1.223002,0.804049,-0.4626619,2.258288,0.0001427466,0.9775205,0.2854507,0.7071448
63509,2786,17867,4.0,91.5576,0.1794123,1.922089,0.02445718,1.164868,0.8080423,-0.4244536,2.164511,-7.486315e-05,0.9658966,0.3132234,0.6756335
63514,2791,19344,5.0,91.3845,0.1348998,2.960018,0.02168693,1.004171,0.8120207,-1.372415,2.194962,-0.000161637,0.9967002,0.2384534,0.8934988
63517,2794,15196,1.0,90.8658,0.1196788,3.069375,0.02239525,1.063068,0.7755575,-1.037275,2.012941,3.146505e-05,0.8408779,0.2372746,0.881053
63525,2802,16125,2.0,92.4798,0.1829681,2.559989,0.02328056,0.7562093,0.75615,-0.5556789,2.100231,-0.0001343433,0.8854606,0.3618507,0.7625912
63527,2804,15010,1.0,90.468,0.200633,2.133639,0.02310904,0.8856256,0.7235439,-0.08244189,2.517374,-6.137077e-05,0.9155071,0.428614,0.6764271
63531,2808,16119,1.0,90.2201,0.1877684,2.019081,0.02286952,0.9468734,0.6664635,-0.3174718,2.522157,-8.602845e-05,1.098844,0.4756744,0.6181357
63544,2821,19872,1.0,93.3252,0.1793727,2.138704,0.02358067,1.089893,0.8080141,-0.03322268,2.684611,0.0004511393,1.018404,0.311842,0.7279099
63549,2826,17181,4.0,91.7903,0.1715805,2.239522,0.02421192,1.011858,0.7727568,-0.943819,2.550243,0.0002970714,1.062686,0.3289551,0.7043456
63550,2827,18826,2.0,91.5747,0.157417,2.258099,0.02479622,1.032203,0.7168933,-0.7220694,2.581756,0.0003043467,1.041563,0.355798,0.6640416
63553,2830,18472,9.0,91.2315,0.1163761,2.964081,0.02533933,1.114123,0.7416731,-1.269525,2.002118,0.0001328691,0.909228,0.2587983,0.810524
63554,2831,16874,9.0,90.769,0.1163761,2.964081,0.02533933,1.114123,0.7416731,-1.269525,2.254929,6.467618e-05,1.024791,0.2587983,0.810524
63559,2836,16618,1.0,91.647,0.1791752,2.154544,0.02412672,0.9247527,0.7560425,-0.9278887,2.381179,-0.0001618475,1.118388,0.3567983,0.6601996
63561,2838,17564,4.0,90.7693,0.1791752,2.154544,0.02412672,0.9247527,0.7560425,-0.9278887,2.554875,3.020519e-05,1.028889,0.3567983,0.6601996
63563,2840,17967,1.0,91.1365,0.1403427,2.431685,0.02573485,1.127575,0.7546386,-0.6960801,2.479499,2.066058e-05,1.016827,0.2927615,0.7105437
63567,2844,18317,1.0,91.1737,0.1204018,2.864385,0.02451162,1.141033,0.7873673,-0.4200408,2.94466,-4.017709e-05,1.077013,0.2347903,0.8168397
63568,2845,18640,5.0,91.965,0.1617051,1.958406,0.02551014,1.20693,0.7274978,0.1048196,2.881996,-5.108582e-05,1.05567,0.3549519,0.630329
63574,2851,16995,5.0,90.2784,0.1506726,2.408111,0.01935892,1.016633,0.7337803,-0.8663854,2.646435,-3.386668e-05,0.9836715,0.3169855,0.7250382
63577,2854,19367,1.0,91.4213,0.1506726,2.408111,0.01935892,1.016633,0.7337803,-0.8663854,2.076909,-0.000289401,0.8945031,0.3169855,0.7250382
63585,2862,17873,4.0,94.963,0.13284,2.901044,0.01884097,1.033843,0.7453142,-1.327496,2.189405,-0.0001658125,0.9464599,0.274216,0.8727139
63586,2863,16964,1.0,95.3472,0.1400773,2.776639,0.01954199,1.035234,0.7432606,-1.219726,2.172241,-0.0001666035,0.9434229,0.2901029,0.842987
63587,2864,16567,3.0,91.8039,0.1791718,2.234909,0.02038335,0.9821145,0.7505763,-0.989622,2.137367,-0.000170336,0.9403133,0.3553635,0.721847
63591,2868,15002,1.0,91.8377,0.1634824,1.970207,0.02012684,1.221324,0.7742414,-0.9621892,2.025888,-0.0001910486,0.9436797,0.3073709,0.6833375
63595,2872,18034,4.0,91.4084,0.1707836,2.1354,0.02280021,1.129336,0.8186993,-0.7442178,2.00537,-0.0001847909,0.9401531,0.2897763,0.7271388
63597,2874,16499,1.0,90.7126,0.1769018,2.167094,0.02163768,0.9427405,0.7014787,-0.4471898,2.173502,-0.0001614572,0.9031088,0.4047853,0.6608503
63599,2876,18159,1.0,91.9446,0.1690953,2.333225,0.02227596,0.9110647,0.7222105,-0.1390111,2.181025,-0.0001590999,0.8844378,0.3681361,0.6943093
63601,2878,17743,1.0,89.7814,0.1690953,2.333225,0.02227596,0.9110647,0.7222105,-0.1390111,2.28323,2.81167e-05,0.9602084,0.3681361,0.6943093
63609,2886,19700,7.0,91.5145,0.1629685,2.781811,0.02179558,0.7935002,0.7842458,-0.4014725,2.111916,2.335108e-05,0.8705603,0.3014565,0.8272509
63623,2900,18590,3.0,91.8151,0.1615161,2.395909,0.02131595,0.877465,0.6707742,-0.4022375,2.548995,-8.725703e-06,0.8643339,0.407781,0.6793224
63630,2907,17932,1.0,93.0203,0.1408571,2.407399,0.01999326,0.9730804,0.6641359,-1.139953,2.121596,0.0003164919,0.9244081,0.3661372,0.6618398
63640,2917,17840,1.0,93.0051,0.1719344,2.350269,0.02307484,0.8223184,0.7021897,-1.02128,2.620132,3.160715e-05,0.8388876,0.3968062,0.6718272
63645,2922,15998,5.0,91.5303,0.1604397,2.109304,0.02413457,0.9677435,0.6528615,-0.4947624,2.401222,3.795985e-05,0.8509492,0.4345523,0.5913375
63646,2923,19700,4.0,90.3996,0.1651961,2.31632,0.02383926,0.9652164,0.7086104,-0.6098331,2.367866,2.922564e-05,0.866293,0.3777508,0.6846357
63647,2924,19369,1.0,90.564,0.1651961,2.31632,0.02383926,0.9652164,0.7086104,-0.6098331,2.276809,4.922144e-05,0.8936826,0.3777508,0.6846357
63653,2930,15574,1.0,90.8293,0.1566551,2.451276,0.02512906,1.009293,0.7790464,-0.8477516,2.703357,4.875696e-05,1.150558,0.3005837,0.7375327
63654,2931,16883,4.0,90.262,0.1385665,2.913481,0.02497255,0.9771089,0.8049524,-0.8183606,2.729274,5.155972e-05,1.146068,0.2533893,0.8542459
63655,2932,15495,2.0,91.6837,0.1385665,2.913481,0.02497255,0.9771089,0.8049524,-0.8183606,2.995792,0.0002212754,1.196978,0.2533893,0.8542459
63656,2933,17025,7.0,91.4704,0.117684,3.221608,0.02358393,0.9601903,0.8063713,-0.935471,3.047378,0.0002260525,1.193872,0.2182474,0.8956043
63659,2936,16380,2.0,91.5949,0.1671084,2.150893,0.02420371,1.103639,0.7826326,-0.4094909,2.815023,0.0002738922,1.066696,0.3133909,0.6966559
63660,2937,19044,3.0,92.6316,0.1615409,2.098132,0.02511476,1.084326,0.7384494,-0.1798965,2.84586,0.0002829556,1.047308,0.3434755,0.6422162
63671,2948,17916,1.0,90.1935,0.1823213,1.965148,0.02557709,1.033957,0.6990385,-0.7132649,2.386015,-5.032925e-05,1.011504,0.4267686,0.6155519
63689,2966,16014,1.0,91.4294,0.2118997,1.766673,0.02210868,0.9350418,0.7484781,-0.4607769,2.531189,-0.000272337,0.9378366,0.4188582,0.6023362
63694,2971,15092,2.0,90.5655,0.197771,2.107015,0.02125629,0.8416598,0.7418861,-0.4675358,2.38732,-0.0001372396,0.9559032,0.399116,0.6622015
63701,2978,16204,1.0,95.5013,0.2115343,1.903164,0.02111001,0.9545899,0.7137788,-0.08947832,2.287601,-0.0002292806,0.6846475,0.4578951,0.6431452
63713,2990,16783,2.0,90.6792,0.2244381,1.823194,0.01891764,0.853097,0.7719012,-0.8713832,2.787439,5.824071e-05,1.018215,0.4095117,0.63029
63715,2992,16870,3.0,91.5584,0.210572,1.78853,0.01978136,1.007773,0.7451545,-0.130187,2.430804,5.618356e-05,1.20903,0.4160203,0.6367343
63716,2993,16040,1.0,90.2667,0.210572,1.78853,0.01978136,1.007773,0.7451545,-0.130187,2.499068,2.015554e-05,1.053923,0.4160203,0.6367343
63720,2997,18429,1.0,90.1572,0.2298691,1.777961,0.01952861,0.9338363,0.7515653,0.2095728,2.618728,7.261587e-05,1.074193,0.4426692,0.6398787
63721,2998,15957,1.0,90.4283,0.2298691,1.777961,0.01952861,0.9338363,0.7515653,0.2095728,2.678581,-0.0001347173,1.089109,0.4426692,0.6398787
63722,2999,19166,8.0,91.9008,0.2298691,1.777961,0.01952861,0.9338363,0.7515653,0.2095728,2.654579,6.993174e-05,0.9744821,0.4426692,0.6398787
63725,3002,15064,9.0,90.1821,0.2298691,1.777961,0.01952861,0.9338363,0.7515653,0.2095728,2.424608,0.0001504358,0.9893311,0.4426692,0.6398787
63729,3006,19329,2.0,90.8536,0.2065787,1.720617,0.02145848,1.078239,0.7477538,-0.1487975,2.7403,-0.0001499649,1.136376,0.4089907,0.6256735
63735,3012,15134,1.0,92.0494,0.2048471,1.742081,0.02314697,1.092918,0.7757727,-0.2478911,2.450793,0.000196641,1.254488,0.3799092,0.6369187
63736,3013,17666,4.0,91.5686,0.2048471,1.742081,0.02314697,1.092918,0.7757727,-0.2478911,2.68785,0.0002288027,1.128661,0.3799092,0.6369187
63742,3019,16495,10.0,92.9656,0.2031775,2.005292,0.02588089,0.9021796,0.7672498,-0.8343009,2.309855,3.10761e-05,1.323593,0.3902045,0.6446254
63744,3021,19790,1.0,90.6351,0.2031775,2.005292,0.02588089,0.9021796,0.7672498,-0.8343009,2.209214,-9.469187e-05,0.9907163,0.3902045,0.6446254
63746,3023,19415,3.0,90.6974,0.2031775,2.005292,0.02588089,0.9021796,0.7672498,-0.8343009,2.046404,-0.000119882,0.9621975,0.3902045,0.6446254
63750,3027,16769,8.0,90.3122,0.2176518,2.127492,0.02211013,0.7844809,0.7851327,-0.3419995,2.127874,-0.0001272003,0.9274468,0.3899952,0.6904529
63751,3028,19070,1.0,90.7586,0.1848107,2.319215,0.02342802,0.8831992,0.7669573,-0.4747907,2.111554,-0.0001220046,0.9298252,0.355108,0.721379
63763,3040,18262,3.0,90.8518,0.1180833,2.926715,0.02393892,1.088344,0.6577366,-0.327261,2.358789,-0.0002523769,0.9620055,0.3297749,0.7785915
63776,3053,15272,5.0,90.2847,0.147013,2.400328,0.02468765,1.018749,0.6897732,-0.5069453,2.509501,-1.654697e-05,1.161813,0.3622308,0.6730524
63795,3072,17338,14.0,90.4047,0.09120574,3.326271,0.02474263,1.172802,0.6657304,0.05626164,2.863776,5.343124e-05,0.9829581,0.2630715,0.8176984
63797,3074,16681,1.0,93.815,0.08241145,3.392477,0.02520622,1.130632,0.6454418,0.09565344,2.803488,5.408491e-05,0.8715796,0.2598729,0.7632431
63799,3076,17247,3.0,93.5205,0.08241145,3.392477,0.02520622,1.130632,0.6454418,0.09565344,2.979985,0.0001623462,0.8761164,0.2598729,0.7632431
63801,3078,15906,3.0,91.3135,0.1503728,2.275536,0.02312113,1.031719,0.6581414,-0.03744353,2.968491,0.0001557928,0.8909431,0.4020271,0.6419674
63813,3090,18308,1.0,91.6675,0.1268326,2.671896,0.01980531,0.9702441,0.6804175,-0.2490302,2.905643,-0.0001973833,1.118529,0.3181259,0.7143969
63831,3108,17728,6.0,91.6691,0.1741193,2.237245,0.02037576,0.9526776,0.7979531,-0.6442377,2.334321,0.0002335629,1.127845,0.3064712,0.7139787
63835,3112,19195,1.0,93.8442,0.1404667,2.56407,0.02307148,0.9925284,0.7932342,-1.307286,3.066369,0.0003402615,1.134519,0.2609298,0.7368379
63837,3114,19265,2.0,93.1915,0.117194,2.976304,0.02445935,1.066086,0.7445298,-0.9496104,3.080855,0.0004008411,0.8970906,0.2567042,0.8088766
63842,3119,18112,6.0,95.2117,0.1317919,2.723207,0.02363885,1.246153,0.786758,0.009227901,2.496232,0.000434142,0.9038422,0.2521452,0.859069
63847,3124,15835,2.0,95.1166,0.1308324,2.601348,0.02524441,1.216504,0.7366166,0.3880747,2.519455,0.000198243,0.6766627,0.2888312,0.7667654
63848,3125,17121,6.0,96.0983,0.1308324,2.601348,0.02524441,1.216504,0.7366166,0.3880747,2.773128,0.00051554,0.9522325,0.2888312,0.7667654
63864,3141,17365,1.0,91.5654,0.1657739,1.977216,0.02090445,1.181293,0.7409799,-0.7338615,2.035085,0.0001861406,0.8959061,0.3411748,0.6630406
63865,3142,18782,3.0,91.7542,0.1657739,1.977216,0.02090445,1.181293,0.7409799,-0.7338615,2.212404,0.0002629088,0.9209987,0.3411748,0.6630406
63871,3148,19734,1.0,92.0773,0.1680857,2.358538,0.02082854,1.050916,0.8007062,-1.004079,2.757744,0.0001000981,1.066353,0.2956627,0.7785162
