,index,Index,N,-logL,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
19272,7193,5096,1.0,91.3135,0.2065239,1.841782,0.01989177,0.8628772,0.7010981,0.1903513,2.197821,-0.0001298301,0.9698272,0.461937,0.5922291
19276,7197,8910,2.0,90.7915,0.1049321,3.299395,0.02151195,1.01413,0.6784851,-0.8235465,2.309462,2.250399e-05,1.018932,0.2760733,0.8667625
19290,7211,8187,17.0,92.4281,0.07763645,4.182864,0.02301495,0.8657193,0.7871166,-0.5110199,2.91138,7.911417e-05,1.271056,0.1634979,1.031452
19295,7216,9224,1.0,94.8259,0.07763645,4.182864,0.02301495,0.8657193,0.7871166,-0.5110199,2.272216,0.0002351387,1.171541,0.1634979,1.031452
19296,7217,9931,1.0,94.4829,0.07763645,4.182864,0.02301495,0.8657193,0.7871166,-0.5110199,2.640501,0.0002847098,1.187219,0.1634979,1.031452
19298,7219,7160,3.0,91.9017,0.1158762,3.242701,0.02273852,0.9597329,0.7267666,-0.0807187,2.583909,0.0002702887,1.168318,0.2636532,0.8850113
19299,7220,5579,7.0,91.337,0.1252786,3.112093,0.02227147,0.9242771,0.7972646,-0.4898116,2.558015,0.000269308,1.196683,0.233145,0.8781773
19301,7222,9326,1.0,91.2495,0.1236631,3.152036,0.02140855,0.9023482,0.7898571,-0.871583,2.716589,0.0003541945,0.9801779,0.233566,0.8844835
19320,7241,9379,7.0,92.8661,0.07229712,4.069609,0.02393252,0.9248957,0.6919631,-1.626607,2.534795,4.406666e-05,0.9029599,0.2023207,0.9260922
19321,7242,6237,1.0,93.5488,0.06808274,4.268416,0.02323597,0.8342449,0.7146073,-1.628372,2.583441,5.093852e-05,0.8980192,0.180085,0.9584945
19322,7243,7585,2.0,93.769,0.06808274,4.268416,0.02323597,0.8342449,0.7146073,-1.628372,2.371029,-1.733863e-05,0.9467391,0.180085,0.9584945
19323,7244,7937,6.0,93.6732,0.06808274,4.268416,0.02323597,0.8342449,0.7146073,-1.628372,2.682182,-0.000147374,0.9534365,0.180085,0.9584945
19328,7249,6740,1.0,93.3719,0.105188,3.341785,0.02354397,0.8763884,0.6692032,-1.004062,2.488327,0.0001071437,0.9274656,0.2888937,0.8276682
19332,7253,7296,4.0,93.8133,0.08890481,3.478756,0.02451561,0.8805822,0.6502294,-0.8735106,2.407613,0.0001842943,0.9380718,0.2697848,0.7815161
19338,7259,9175,8.0,92.4427,0.0829175,3.778792,0.02566896,0.8932281,0.6647346,-1.105872,2.763624,5.167059e-05,0.9869618,0.2471996,0.8607602
19340,7261,9828,8.0,92.9715,0.0829175,3.778792,0.02566896,0.8932281,0.6647346,-1.105872,2.372094,3.362321e-05,1.147879,0.2471996,0.8607602
19348,7269,8605,7.0,91.0895,0.1694555,2.05475,0.02608858,1.012344,0.6711384,-0.0897023,2.037636,-5.447006e-06,1.124473,0.4355608,0.601761
19352,7273,8087,8.0,90.3746,0.1694555,2.05475,0.02608858,1.012344,0.6711384,-0.0897023,2.247667,0.0001507357,1.052999,0.4355608,0.601761
19355,7276,6653,1.0,90.9799,0.1572013,2.480167,0.02313917,0.9777587,0.7206577,-0.8019517,2.502489,-0.0001788214,1.030556,0.3484845,0.7333437
19357,7278,7613,1.0,92.9128,0.1495378,2.493454,0.0220798,0.8480118,0.7373798,-1.072336,2.585176,-0.0001611161,1.033072,0.3168155,0.6874314
19358,7279,7919,1.0,92.8875,0.1320307,2.663451,0.02303477,0.899524,0.7161944,-0.8188043,2.580293,-0.0001603746,1.01601,0.3035662,0.6996893
19360,7281,9255,2.0,91.9254,0.1325569,2.828544,0.02264924,0.8608251,0.7311511,-0.9202103,2.886588,-0.0002648358,0.9227421,0.2915368,0.7554123
19372,7293,5150,3.0,90.7666,0.1073798,2.919651,0.02533049,1.268252,0.6825447,-0.1276062,2.214345,-0.000247706,0.9634111,0.2862498,0.7822819
19374,7295,6695,1.0,91.4377,0.1073798,2.919651,0.02533049,1.268252,0.6825447,-0.1276062,2.451933,-0.0002804146,0.9353634,0.2862498,0.7822819
19383,7304,7824,2.0,93.264,0.1698698,2.255187,0.02524567,1.035224,0.7087633,-0.6150648,2.367109,-0.0003882916,1.054596,0.3896913,0.6893486
19384,7305,9550,6.0,91.5153,0.1689504,2.265176,0.02330491,0.9835745,0.7256454,-0.6340412,2.411393,-0.0003870068,1.048838,0.3663381,0.6888184
19392,7313,7468,7.0,93.1575,0.2347894,1.711542,0.02424194,0.8232425,0.7365219,-0.530683,2.371589,0.000379638,0.8546998,0.4786958,0.573123
19395,7316,7219,3.0,91.7414,0.2226385,1.793924,0.02135181,0.8352303,0.7157373,-0.6630344,2.167253,0.00024414,1.153989,0.4775406,0.5901484
19396,7317,6952,1.0,91.9122,0.2226385,1.793924,0.02135181,0.8352303,0.7157373,-0.6630344,2.320989,0.0003326959,1.056146,0.4775406,0.5901484
19397,7318,8491,1.0,92.7665,0.2226385,1.793924,0.02135181,0.8352303,0.7157373,-0.6630344,2.246825,0.0004163723,1.116592,0.4775406,0.5901484
19401,7322,8704,1.0,92.556,0.2341823,1.719371,0.02208737,0.7858115,0.7791965,-0.499742,2.753294,0.00026176,0.9829337,0.4231491,0.5818494
19403,7324,5797,6.0,94.7707,0.2341823,1.719371,0.02208737,0.7858115,0.7791965,-0.499742,2.78826,0.0003918082,1.20854,0.4231491,0.5818494
19404,7325,6717,1.0,93.0136,0.2283557,1.855339,0.02335158,0.8176611,0.7547314,-0.4703919,2.775152,0.0003928529,1.209139,0.4430175,0.6144503
19415,7336,7488,5.0,91.7112,0.1852484,2.371356,0.02079944,0.7453834,0.7303768,-0.7729576,2.773685,3.507425e-05,0.8932997,0.3874626,0.70052
19422,7343,6221,2.0,91.7098,0.1969988,1.998203,0.02313815,0.807168,0.6788355,-0.9478175,2.373073,-1.242889e-05,1.051899,0.4791074,0.5934856
19434,7355,8090,1.0,90.7909,0.1819716,1.83196,0.02565431,1.091644,0.661287,-0.2625599,2.454351,5.233924e-05,0.8655326,0.4762631,0.577503
19450,7371,8722,3.0,90.4398,0.1734395,2.282687,0.02048573,0.9380914,0.7515379,-0.6307716,2.89118,-5.77479e-05,1.062888,0.3444869,0.7112919
19460,7381,9475,3.0,90.2391,0.2144856,1.946122,0.02510858,0.9344905,0.790749,-0.5562806,2.131527,-9.812064e-06,1.149471,0.3842067,0.6633293
19463,7384,5097,4.0,90.4044,0.2253777,2.118351,0.02562476,0.8428823,0.8170014,-0.4752285,2.649017,-3.921651e-05,1.106397,0.3770036,0.7132392
19467,7388,8799,7.0,90.3437,0.2183064,1.909602,0.02584273,0.8018704,0.7239042,-0.4187396,3.00276,0.0001662398,1.065083,0.4671295,0.5972299
19471,7392,9323,4.0,92.7195,0.2005686,2.049938,0.0251995,0.8421067,0.6676441,-0.2163745,2.917878,0.0001651511,1.15244,0.507937,0.6121328
19473,7394,5597,2.0,90.3994,0.1862671,1.908129,0.02538693,0.9819602,0.6595075,-0.5366065,2.840095,-2.511512e-06,0.9938477,0.4880977,0.579592
19477,7398,5711,1.0,91.2896,0.1534599,2.334309,0.02469511,1.071453,0.6862993,-0.7955683,2.182706,3.505628e-05,0.866058,0.3796106,0.6821339
19490,7411,9258,4.0,90.1101,0.1767924,1.95429,0.02528082,1.033128,0.6530092,-0.2430916,2.572613,-0.0002165667,1.04745,0.4753925,0.5879837
19492,7413,9887,2.0,90.7028,0.1533946,2.283874,0.02418083,0.9429109,0.6560336,-0.553703,2.660962,-0.0001999977,1.050715,0.4140981,0.6239531
19494,7415,8830,4.0,91.3488,0.1605533,2.397635,0.02211951,0.8597706,0.7350626,-0.8572403,2.680875,-6.340775e-07,1.147163,0.3392766,0.6852766
19503,7424,8939,2.0,91.4588,0.1609732,2.167848,0.02196087,1.098784,0.7009537,-0.5141484,2.796593,2.193177e-05,0.8502565,0.3736305,0.6708019
19505,7426,6280,2.0,93.5438,0.1646448,1.984442,0.02195341,1.108662,0.7042293,-1.056061,2.995376,0.0001596751,0.8407744,0.3775512,0.6238758
19515,7436,9316,1.0,92.6331,0.1478821,2.392365,0.02109155,1.054548,0.7798632,-1.013748,2.462562,0.0002954249,1.058365,0.2788911,0.7268654
19519,7440,5761,5.0,93.1498,0.1052188,3.231662,0.021254,1.004973,0.6454693,-0.2345134,2.50527,0.00033415,0.8571258,0.3051071,0.8293695
19520,7441,9122,1.0,92.6053,0.1052188,3.231662,0.021254,1.004973,0.6454693,-0.2345134,2.390704,0.000300885,0.8217688,0.3051071,0.8293695
19529,7450,9648,5.0,90.014,0.1449773,2.59737,0.02313289,0.8649216,0.677663,-0.2825558,3.105871,1.985262e-05,0.935551,0.3674747,0.6970157
19530,7451,7598,4.0,91.6477,0.1449773,2.59737,0.02313289,0.8649216,0.677663,-0.2825558,2.992324,0.0002136037,0.9508335,0.3674747,0.6970157
19534,7455,8921,1.0,91.5174,0.1539039,2.651865,0.02526129,0.8119864,0.7297576,-0.3288208,2.361659,0.0002109444,0.9231589,0.3376409,0.7274394
19539,7460,6569,5.0,90.8066,0.1610747,2.480934,0.02606581,0.8863006,0.7516351,-0.07243097,3.030925,0.0001619858,0.951449,0.3323885,0.7085826
19540,7461,5959,4.0,91.5219,0.1327014,2.974155,0.02452091,0.8018723,0.7742399,-0.9622456,3.115182,0.0001798485,0.9894123,0.2633532,0.7903831
19541,7462,8389,4.0,91.1872,0.1568282,2.665884,0.02338818,0.7972306,0.7634559,-0.6889701,3.108402,0.0001702578,0.9772246,0.3102958,0.7525489
19543,7464,9016,3.0,90.6185,0.1612841,2.572523,0.02240814,0.8679248,0.7635949,-0.6944997,2.936355,9.864516e-05,0.8646935,0.3161441,0.7577757
19547,7468,8044,2.0,92.8166,0.1463673,2.628158,0.02367998,0.9273553,0.7961359,-1.011508,2.707772,0.0003833378,1.070241,0.2693006,0.7550789
19552,7473,7776,1.0,91.9995,0.1484219,2.599041,0.02001206,0.8863877,0.7821017,-0.314562,2.793927,0.0001963539,1.050467,0.2764145,0.7539269
19553,7474,9299,1.0,92.7684,0.1484219,2.599041,0.02001206,0.8863877,0.7821017,-0.314562,3.035934,0.0002680824,1.204195,0.2764145,0.7539269
19558,7479,5133,5.0,91.0767,0.1597889,2.645514,0.01903306,0.864841,0.7840243,-0.2786944,2.788575,7.964813e-05,1.001745,0.29196,0.8041112
19559,7480,8236,5.0,90.2835,0.1597889,2.645514,0.01903306,0.864841,0.7840243,-0.2786944,2.570487,0.0001321899,0.8811856,0.29196,0.8041112
19562,7483,5934,7.0,91.0349,0.1624311,2.405903,0.02208748,0.92714,0.777892,-0.6703568,2.600384,0.0002359675,1.001042,0.3059954,0.7238943
19564,7485,9579,2.0,91.9582,0.1624311,2.405903,0.02208748,0.92714,0.777892,-0.6703568,2.008066,0.0002861133,1.014352,0.3059954,0.7238943
19565,7486,5956,2.0,94.3487,0.1608928,2.37917,0.02224753,0.8977714,0.7937916,-0.5757974,2.015608,0.0002892102,1.007196,0.2916727,0.7033293
19566,7487,7867,4.0,93.1975,0.1159532,3.329054,0.02244229,0.9034219,0.7517212,-0.7855296,2.085195,0.0002999996,1.009048,0.2460509,0.9114147
19575,7496,5594,2.0,92.3814,0.1448036,2.857378,0.02375037,0.9618343,0.8051822,-0.08969818,3.077102,6.756848e-05,0.7692475,0.2609799,0.8562179
19577,7498,5708,4.0,90.9145,0.1428537,2.713197,0.02339072,0.976558,0.7865173,-0.5421106,3.126515,-0.0002576639,0.9369609,0.2697802,0.7931516
19578,7499,5391,5.0,90.5192,0.1428537,2.713197,0.02339072,0.976558,0.7865173,-0.5421106,3.10033,7.654896e-05,1.080762,0.2697802,0.7931516
19580,7501,8302,1.0,91.6935,0.1546279,2.598816,0.02321358,0.9385617,0.8176107,-0.1737438,2.456962,-0.0001039631,1.053147,0.2669993,0.7811028
19582,7503,9747,1.0,93.4054,0.1546279,2.598816,0.02321358,0.9385617,0.8176107,-0.1737438,2.804551,5.511502e-05,0.7124927,0.2669993,0.7811028
19596,7517,9272,2.0,91.5019,0.1892856,2.269659,0.02127807,0.7382112,0.7422707,-0.5643989,2.823947,1.529324e-05,0.8836806,0.3833411,0.6715335
19598,7519,5405,3.0,92.9256,0.193432,1.802279,0.02260131,0.9684928,0.7437779,-0.1041797,2.684539,-8.671365e-06,0.8699551,0.3916762,0.5916313
19601,7522,8275,1.0,92.3727,0.193432,1.802279,0.02260131,0.9684928,0.7437779,-0.1041797,2.705271,5.561382e-05,1.022794,0.3916762,0.5916313
19606,7527,7887,3.0,91.6658,0.1058888,3.072051,0.02450201,1.130451,0.6684299,-0.1323008,2.404871,5.90751e-05,1.284141,0.2932752,0.7906773
19612,7533,8548,2.0,92.2162,0.1900468,2.13819,0.02509487,0.7246518,0.6549744,-0.3979884,2.627768,-0.0001876993,1.152666,0.5030074,0.5923193
19615,7536,7926,17.0,91.4785,0.1900468,2.13819,0.02509487,0.7246518,0.6549744,-0.3979884,2.971604,4.117053e-05,0.8937256,0.5030074,0.5923193
19625,7546,8883,1.0,92.3046,0.148747,2.473919,0.02323864,0.8827616,0.6878803,-1.375889,2.842943,5.370696e-05,1.062075,0.3648295,0.671629
19628,7549,9751,1.0,92.6814,0.1804656,2.05924,0.02541713,0.838523,0.654319,-0.9397643,2.93065,-0.000241022,1.062226,0.4823893,0.5786103
19632,7553,8689,7.0,94.0834,0.1953667,1.799513,0.02373873,0.8333626,0.6493459,-0.4278291,2.229984,-0.0002441028,1.230886,0.5211658,0.5312573
19634,7555,7356,1.0,92.938,0.135546,2.775651,0.02308558,0.7958372,0.6564068,-0.9442867,2.182373,-2.026845e-05,0.9908211,0.3696607,0.7099312
19647,7568,8365,1.0,92.1927,0.1432135,2.841901,0.02326096,0.7795052,0.7091349,-0.2018899,2.565052,7.350669e-05,0.8381963,0.3323281,0.7638145
19648,7569,7585,2.0,92.8944,0.1435613,2.81295,0.02229871,0.7026813,0.6918053,-0.5048532,2.626089,8.474079e-05,0.8472779,0.3479023,0.734695
19649,7570,5730,1.0,94.0681,0.1392769,2.683652,0.02275823,0.7482601,0.6500812,-0.3173573,2.626018,8.561267e-05,0.8332701,0.3849434,0.6777059
19657,7578,8301,1.0,93.0063,0.1064347,3.06185,0.01960056,0.8567025,0.6993343,-1.538393,3.095669,6.273885e-05,0.9451829,0.2590219,0.7498799
19660,7581,7786,6.0,96.2902,0.1151021,2.908887,0.02177891,0.9344953,0.7256581,-0.7543814,2.652065,-0.0004642601,0.8613963,0.2611668,0.7437907
19663,7584,6252,2.0,95.0982,0.190612,1.923584,0.02201773,0.8411522,0.6977919,-0.6902351,3.049355,-0.0003714282,0.7830536,0.4380117,0.5795785
19670,7591,7745,2.0,92.7096,0.1827391,2.129991,0.02614531,0.9588199,0.7017703,-0.1558586,2.331199,0.0001415573,0.7450482,0.4254545,0.6457441
19674,7595,6537,2.0,93.2734,0.1849334,2.163647,0.02302939,0.8132473,0.6675993,-0.3359148,2.537541,9.849127e-05,0.6979216,0.4680552,0.624062
19678,7599,8149,5.0,91.018,0.233564,1.831592,0.02341702,0.7450319,0.7275876,-0.4873454,2.948971,-1.073383e-06,0.8929847,0.486651,0.5862201
19682,7603,5964,15.0,90.8614,0.2316719,1.831053,0.02476306,0.7448378,0.6894952,0.0321879,2.679397,-6.628512e-05,1.115319,0.5407595,0.5696714
19684,7605,9695,16.0,90.5103,0.2266188,1.861366,0.02453721,0.7425431,0.6926518,-0.0190068,2.670128,5.953872e-05,1.037436,0.5248389,0.5739434
19688,7609,8187,1.0,92.3656,0.2266188,1.861366,0.02453721,0.7425431,0.6926518,-0.0190068,2.614658,-0.0002051479,1.127208,0.5248389,0.5739434
19693,7614,8555,1.0,91.0003,0.2266188,1.861366,0.02453721,0.7425431,0.6926518,-0.0190068,2.612724,-0.0001694366,1.025729,0.5248389,0.5739434
19702,7623,9119,1.0,91.789,0.2154687,1.947818,0.02574669,0.8440913,0.7224278,0.0988544,2.459951,9.975477e-05,1.005049,0.4634195,0.6164639
19708,7629,8720,2.0,90.4312,0.1702281,2.17702,0.02080191,1.077048,0.7351352,-0.4771101,2.405461,-1.339372e-05,1.14551,0.3546739,0.7059634
19710,7631,7532,3.0,90.5811,0.1306194,2.649313,0.02153478,1.049309,0.6954061,-0.9834096,2.194364,-0.0001177836,1.11081,0.3159668,0.7368266
19712,7633,6023,7.0,90.558,0.122241,2.728357,0.01929778,1.104829,0.7013135,-0.9977829,2.201469,-0.0001270867,1.107665,0.2890832,0.7675881
19725,7646,6894,3.0,92.8705,0.07420718,4.321259,0.02088036,0.9910962,0.7833985,-0.4905162,2.250377,-0.0001041635,1.008471,0.1559876,1.141155
19736,7657,7844,3.0,90.5997,0.09317986,3.866488,0.02199575,0.9657851,0.7894789,-0.7237038,2.44581,8.60997e-05,1.005259,0.1858239,1.059853
19740,7661,8310,7.0,92.9073,0.08112774,4.034706,0.02054153,1.010855,0.7170352,-0.2823416,2.168931,0.000374019,1.133579,0.1989993,1.060279
19755,7676,9705,4.0,92.1019,0.0517213,4.540011,0.01982202,1.13005,0.6685822,-1.511459,2.119435,-5.183742e-05,1.071087,0.1614924,0.9952832
19766,7687,8815,10.0,93.0617,0.05774988,4.45555,0.02226943,1.005935,0.6966362,-2.141544,2.216342,-4.337011e-05,0.995444,0.1662129,0.9817476
19770,7691,6181,8.0,93.5544,0.06837134,4.23741,0.01890357,1.016734,0.7218867,-2.049269,2.469548,-0.0001601636,1.026329,0.1687116,1.049933
19771,7692,5966,18.0,92.8521,0.06837134,4.23741,0.01890357,1.016734,0.7218867,-2.049269,2.242466,1.252081e-06,1.133378,0.1687116,1.049933
19772,7693,5208,1.0,94.0307,0.06837134,4.23741,0.01890357,1.016734,0.7218867,-2.049269,2.261639,-4.479537e-05,1.214694,0.1687116,1.049933
19787,7708,6403,1.0,91.2188,0.07042684,4.104477,0.01905611,1.027715,0.7196667,-1.62908,2.690008,8.635537e-05,1.067708,0.1740173,1.007248
19791,7712,8012,2.0,91.2052,0.08263975,3.742933,0.018928,1.203349,0.7478908,-0.6361267,2.163517,5.579818e-05,0.8721604,0.1827364,1.026057
19795,7716,8055,5.0,91.2593,0.1648672,2.142121,0.01914319,1.10545,0.7838434,-1.200502,2.09296,5.645684e-05,0.9190808,0.3005393,0.7135564
19804,7725,5224,4.0,95.9644,0.1957511,1.747986,0.01940104,1.036578,0.6961648,-1.328014,2.806317,-0.0001942155,1.061254,0.4452664,0.595803
19806,7727,6708,2.0,95.0172,0.143054,2.661455,0.02051329,0.9518964,0.6916825,-1.027296,2.904058,-0.0001731888,1.027542,0.3432337,0.7573731
19807,7728,5661,1.0,94.3135,0.143054,2.661455,0.02051329,0.9518964,0.6916825,-1.027296,2.594587,-0.0002579965,1.156801,0.3432337,0.7573731
19810,7731,9480,1.0,91.6443,0.1227051,3.027014,0.02011343,0.9428939,0.7204136,-0.9740873,2.499464,-0.0001047908,1.114244,0.2764235,0.8353535
19811,7732,7867,1.0,91.2431,0.1227051,3.027014,0.02011343,0.9428939,0.7204136,-0.9740873,2.460388,5.631256e-05,0.9942383,0.2764235,0.8353535
19825,7746,9612,4.0,96.6909,0.09237402,3.533006,0.0197259,0.7822836,0.7002471,-0.811957,2.384955,0.0001373982,0.7253393,0.2299275,0.8413849
19834,7755,5018,1.0,93.4412,0.1697674,1.926475,0.01902276,1.067257,0.694919,0.2862092,2.937668,0.0002947609,0.8785747,0.3922746,0.6144722
19835,7756,6062,1.0,94.6816,0.1697674,1.926475,0.01902276,1.067257,0.694919,0.2862092,2.692427,7.655618e-05,0.6897137,0.3922746,0.6144722
19841,7762,8258,2.0,91.8023,0.1847361,1.741586,0.01885397,1.062284,0.6694063,0.003561658,2.881001,0.0002877777,1.066736,0.4557735,0.5767414
19844,7765,8599,6.0,91.6848,0.1847361,1.741586,0.01885397,1.062284,0.6694063,0.003561658,2.968373,0.0003333222,1.061489,0.4557735,0.5767414
19845,7766,6901,1.0,92.149,0.1985042,1.870636,0.02061389,1.005652,0.6961331,0.02126803,2.941322,0.0003337968,1.071411,0.4534907,0.6240968
19847,7768,9933,6.0,91.4221,0.1985042,1.870636,0.02061389,1.005652,0.6961331,0.02126803,2.813856,-0.0001142036,0.847531,0.4534907,0.6240968
19849,7770,5219,1.0,91.9775,0.2057797,1.761016,0.0200769,0.8977192,0.6932902,-0.2215984,2.807605,-5.91409e-05,0.7799563,0.4712372,0.5737389
19856,7777,5337,1.0,92.6876,0.2137242,1.976253,0.02067396,0.8982005,0.7691399,-0.8743055,3.119837,4.657661e-05,1.002562,0.3973154,0.6716376
19860,7781,6848,1.0,91.9898,0.2113255,2.074803,0.02253021,0.8047778,0.7920183,-1.192571,2.710821,0.0001174747,1.020685,0.3738283,0.6692431
19867,7788,7147,1.0,96.003,0.1581458,2.218315,0.02413999,1.106783,0.7445506,-1.555574,2.542589,0.0003678323,1.18222,0.3299867,0.6869093
19872,7793,7494,1.0,96.9993,0.1550845,1.914245,0.02544141,1.179654,0.745491,-1.593481,2.891758,0.0002378643,1.057163,0.3259879,0.598509
19877,7798,9863,4.0,92.6244,0.122267,2.607205,0.0255487,1.202748,0.7282763,-1.216302,2.841889,-2.187623e-05,0.9820678,0.2799088,0.7252826
19879,7800,8851,4.0,93.377,0.122267,2.607205,0.0255487,1.202748,0.7282763,-1.216302,2.747371,-5.048619e-05,0.8644335,0.2799088,0.7252826
19882,7803,9382,12.0,93.1397,0.1532127,2.22819,0.02187356,1.032177,0.7114163,-1.296011,3.09826,-6.34885e-05,0.8351366,0.3472156,0.6556354
19891,7812,6817,1.0,90.1682,0.1929247,2.113591,0.02529982,0.8763623,0.7275646,-0.5890075,2.300682,7.685781e-06,0.926008,0.4134666,0.6461833
19892,7813,7765,4.0,89.8319,0.1929247,2.113591,0.02529982,0.8763623,0.7275646,-0.5890075,2.241123,-1.35276e-05,0.9933871,0.4134666,0.6461833
19896,7817,6061,1.0,91.5355,0.1711444,2.293741,0.02556239,0.9316182,0.687691,-0.3432347,2.832472,-4.480509e-05,1.128857,0.417304,0.6666325
19898,7819,6733,15.0,90.3571,0.2001854,1.8951,0.02570393,0.8414494,0.6625805,-0.1882708,3.128754,0.00016023,1.071776,0.5160064,0.562718
19899,7820,9548,3.0,93.2179,0.1664755,2.226184,0.02430085,1.008342,0.6608109,-0.08389426,3.103376,0.0001464956,1.061397,0.4383631,0.6523594
19904,7825,6534,10.0,90.5835,0.1724955,2.082761,0.02460206,1.055365,0.6569713,0.3091258,2.266472,0.000153989,1.093194,0.4581476,0.6288462
19921,7842,7081,1.0,91.2863,0.1452237,2.447583,0.01935965,1.020907,0.6938099,-0.1229786,2.475395,-0.0001682591,1.133199,0.3432426,0.713293
19931,7852,7310,1.0,92.0381,0.110981,2.969482,0.02230194,1.10985,0.7562264,-0.8367484,2.345481,-0.0002134334,1.143753,0.234188,0.8081918
19932,7853,6019,1.0,91.7116,0.110981,2.969482,0.02230194,1.10985,0.7562264,-0.8367484,2.335329,0.0001005099,1.115254,0.234188,0.8081918
19938,7859,7597,1.0,92.1324,0.1347838,2.42322,0.02324308,1.182243,0.7607658,-0.7408677,2.344752,0.0001006475,1.012832,0.2741546,0.7221376
19948,7869,5764,4.0,91.4935,0.1571883,2.39107,0.02172172,1.113123,0.7705768,-0.8606265,2.037661,-0.0001442263,1.191584,0.3023873,0.7697406
19949,7870,9576,6.0,90.7602,0.1540534,2.494398,0.02266909,1.031795,0.7658705,-0.7793863,2.074469,-0.0001326614,1.183262,0.3023856,0.7634
19955,7876,6139,3.0,92.949,0.09031277,3.384897,0.02560739,1.132821,0.7299565,-1.185806,2.491262,4.259686e-05,1.206578,0.2187619,0.8332638
19958,7879,5255,9.0,92.1975,0.06882232,4.175644,0.02367716,1.085023,0.7759594,-1.653047,2.884778,-8.68831e-05,1.186901,0.1546946,1.006678
19960,7881,5634,3.0,92.9824,0.08399063,3.862527,0.02460562,1.179161,0.7999666,-1.193255,2.765449,-0.0003209951,0.9784936,0.1707024,1.04688
19964,7885,8777,1.0,92.523,0.07410191,3.898024,0.02494551,1.213485,0.7801859,-0.7372961,2.673894,-0.0002122688,1.078607,0.1637805,0.9701632
19973,7894,8325,4.0,92.8511,0.1269892,2.800809,0.02488406,1.105167,0.7524824,-0.7153431,2.639293,-0.0001704796,1.298242,0.269356,0.7957515
19979,7900,9239,6.0,91.5144,0.09226339,3.373563,0.02439003,1.153197,0.7515168,-0.512845,2.816844,-7.193443e-05,1.029518,0.2076881,0.8636013
19980,7901,9347,4.0,91.5127,0.09226339,3.373563,0.02439003,1.153197,0.7515168,-0.512845,2.979377,9.999131e-05,1.026005,0.2076881,0.8636013
19981,7902,8319,4.0,90.4346,0.09622919,3.598267,0.02505465,1.100902,0.7741639,-0.2324403,2.97966,9.881952e-05,1.014572,0.2034406,0.9751671
19982,7903,5055,10.0,89.6029,0.09622919,3.598267,0.02505465,1.100902,0.7741639,-0.2324403,3.072051,0.000135644,1.031598,0.2034406,0.9751671
19989,7910,9545,4.0,89.8383,0.1099926,3.226223,0.02563488,1.160677,0.7936451,-0.2539169,2.004554,-3.275855e-05,0.9517017,0.2163479,0.9190299
19992,7913,7569,2.0,90.5193,0.09604287,3.521922,0.02579878,1.10678,0.7946736,-0.5741411,2.281999,3.41714e-06,0.939859,0.1939582,0.9380214
19993,7914,7095,4.0,91.1081,0.09604287,3.521922,0.02579878,1.10678,0.7946736,-0.5741411,2.168211,-0.0001126747,0.9437721,0.1939582,0.9380214
19997,7918,7168,14.0,89.7218,0.1569758,2.698001,0.02310556,0.9069515,0.7887225,-0.2946843,2.617226,-4.784314e-05,0.904412,0.2905165,0.8102661
20005,7926,6192,4.0,89.8382,0.1605218,2.486205,0.02273512,0.9219953,0.73814,-0.3084659,2.188371,0.0001014517,0.9419321,0.3375257,0.7334015
