,index,Index,N,-logL,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
84113,11264,13036,11.0,90.9031,0.1702653,2.375767,0.02125334,0.8840808,0.7223711,0.02966806,2.931849,0.0001681666,0.8597522,0.3682549,0.7085541
84114,11265,14008,1.0,92.1564,0.154187,2.460773,0.01974765,0.9168118,0.7116285,-0.1216647,2.960566,0.00016892,0.8598513,0.3447345,0.7142704
84115,11266,13978,5.0,93.3423,0.1342592,2.477569,0.0226523,0.9654583,0.6711765,-0.04655754,2.946575,0.0001803978,0.8525908,0.3497522,0.652935
84116,11267,14262,9.0,93.4591,0.1342592,2.477569,0.0226523,0.9654583,0.6711765,-0.04655754,2.39836,4.668628e-05,0.8792162,0.3497522,0.652935
84121,11272,11211,1.0,91.6514,0.1295192,2.492541,0.0211378,0.9595681,0.6416212,-0.1929275,3.055367,-0.0001552067,1.039716,0.3675231,0.6421626
84122,11273,11849,1.0,91.3323,0.165446,2.255715,0.020235,0.8457309,0.6740381,-0.1279818,3.062677,-0.0001589074,1.043139,0.4101122,0.6390578
84124,11275,14056,8.0,91.1946,0.147094,2.582091,0.02056991,0.9453777,0.6834983,0.03775419,3.02354,-0.0001688676,1.037073,0.3602715,0.7351191
84125,11276,11430,1.0,91.6381,0.1087684,3.05898,0.0212013,1.012478,0.7243089,-0.3150707,3.005547,-0.0001656391,1.054438,0.2489669,0.799848
84126,11277,13321,11.0,92.9429,0.09617173,3.239234,0.02104433,0.9978202,0.6854805,0.2484736,3.053341,-0.0001627366,1.013709,0.2508286,0.7923024
84130,11281,14651,3.0,91.0264,0.2110198,1.749817,0.02193847,0.9070899,0.6909353,0.07573323,2.664575,-0.0003004157,1.066585,0.4893308,0.5725096
84131,11282,11598,10.0,92.267,0.2110198,1.749817,0.02193847,0.9070899,0.6909353,0.07573323,2.515235,-0.0003764559,1.164626,0.4893308,0.5725096
84138,11289,10988,1.0,90.5855,0.2032438,1.858568,0.02424101,0.9348221,0.6835256,0.111571,2.574717,-0.0001847625,1.167493,0.4882822,0.5905569
84139,11290,11015,2.0,90.1926,0.2032438,1.858568,0.02424101,0.9348221,0.6835256,0.111571,2.537105,7.696968e-05,0.8981259,0.4882822,0.5905569
84142,11293,14134,5.0,90.8961,0.187158,2.242595,0.02221808,0.7801553,0.734195,-0.7789143,2.63365,9.63629e-05,0.9369492,0.3896174,0.6648926
84147,11298,10976,1.0,89.7371,0.1264613,2.91029,0.02182444,1.051124,0.7744785,-0.6348744,2.410398,2.352007e-05,0.9249663,0.2482923,0.8436207
84149,11300,11721,1.0,90.0696,0.1572645,2.515791,0.02358886,1.068044,0.8130661,-0.6876084,2.20131,-3.290975e-05,0.9656441,0.2745485,0.8036303
84154,11305,10018,2.0,91.0947,0.1483688,2.670595,0.02361862,1.024427,0.7654922,-0.6277071,2.246756,0.0001667695,1.065428,0.294604,0.8061708
84158,11309,13616,19.0,91.0796,0.1910186,2.162889,0.02597432,1.013807,0.7731032,-0.1021933,2.358091,-0.0001726145,1.234209,0.3641313,0.7134547
84165,11316,10997,5.0,92.9911,0.1247032,2.742171,0.02448243,1.128588,0.6915569,-0.6615768,2.72561,-0.0001370449,1.253242,0.3132869,0.7556896
84166,11317,11675,4.0,93.1742,0.141405,2.13922,0.02555225,1.224207,0.6487205,-0.6300736,2.666885,-0.0001421461,1.256379,0.3982559,0.6123162
84171,11322,12124,7.0,90.9844,0.1320456,2.29584,0.02341052,1.208353,0.6486031,-0.6842222,2.449928,-0.0001713722,0.9818984,0.3710614,0.6403611
84174,11325,11682,2.0,91.2959,0.1320456,2.29584,0.02341052,1.208353,0.6486031,-0.6842222,2.654824,1.482957e-05,0.9223665,0.3710614,0.6403611
84176,11327,11341,5.0,90.9666,0.1138433,2.961489,0.02550873,1.080522,0.7075987,-1.119463,2.681473,3.24416e-05,0.949266,0.2796031,0.7757619
84179,11330,10639,2.0,92.54,0.1138433,2.961489,0.02550873,1.080522,0.7075987,-1.119463,2.169913,0.000392628,0.9566438,0.2796031,0.7757619
84181,11332,14251,6.0,92.2853,0.08655498,3.686008,0.02585313,1.090334,0.7292801,-1.298905,2.415937,0.0001589319,0.7950055,0.2125644,0.9197517
84184,11335,14959,1.0,93.377,0.09389469,3.374653,0.02476584,1.243235,0.7526397,-1.230453,2.441426,-0.0001242136,0.7546407,0.2106121,0.9082507
84185,11336,14950,3.0,92.7478,0.09389469,3.374653,0.02476584,1.243235,0.7526397,-1.230453,2.226071,-0.000376485,1.084053,0.2106121,0.9082507
84189,11340,10145,3.0,95.4046,0.1152545,2.951508,0.02459753,1.252821,0.7608429,-0.5943109,2.460764,-0.0005407927,0.9004591,0.2427027,0.863574
84191,11342,11291,1.0,93.6818,0.1619532,1.91797,0.02601775,1.254482,0.746475,-0.2602591,2.244061,-0.0004161077,1.091871,0.3384901,0.6371555
84193,11344,11696,2.0,92.6749,0.1582135,2.090553,0.02415601,1.20522,0.7678205,-0.4166738,2.399271,-0.0003156974,0.9130947,0.3104303,0.6835181
84194,11345,11712,1.0,91.734,0.1582135,2.090553,0.02415601,1.20522,0.7678205,-0.4166738,2.266942,-2.344334e-05,0.8749081,0.3104303,0.6835181
84201,11352,14103,8.0,93.3287,0.1437303,2.633584,0.02605736,1.230502,0.784572,-0.4162854,2.039762,9.942428e-05,0.9555484,0.2768758,0.848131
84205,11356,14382,1.0,90.3903,0.08373922,3.634377,0.02420069,1.19274,0.7434669,-0.7838563,2.355169,3.568048e-06,0.9473854,0.1964458,0.9281391
84209,11360,11016,1.0,90.354,0.08373922,3.634377,0.02420069,1.19274,0.7434669,-0.7838563,2.267899,-1.750529e-05,0.9841175,0.1964458,0.9281391
84210,11361,11156,26.0,89.7669,0.08925143,3.577567,0.02420744,1.219702,0.758644,-0.4264176,2.239466,-2.637193e-05,0.9679164,0.1982536,0.9631731
84211,11362,14130,6.0,91.3373,0.08925143,3.577567,0.02420744,1.219702,0.758644,-0.4264176,2.188551,-0.0002667564,1.034124,0.1982536,0.9631731
84212,11363,13632,3.0,91.0564,0.119562,2.877121,0.0257107,1.258309,0.7663029,-0.05964362,2.110484,-0.0002750486,1.023758,0.2484875,0.8506628
84216,11367,12299,2.0,91.3637,0.1461946,2.243894,0.02273662,1.206552,0.7408754,-0.1051298,2.217576,-0.0001144882,0.9950853,0.3089388,0.7008451
84223,11374,13052,4.0,90.7783,0.1094312,2.815913,0.02334689,1.138099,0.6436245,-0.6029334,2.253171,-0.0002043029,0.9240636,0.3220795,0.7129865
84227,11378,10926,2.0,91.4226,0.1491531,2.325483,0.02459172,1.175727,0.6725996,-0.2850819,2.190945,-0.0002775511,1.00263,0.3854835,0.6942677
84228,11379,12114,16.0,90.8361,0.09847092,3.275552,0.02441929,1.1791,0.6787988,-0.6993031,2.247944,-0.0002666354,1.01605,0.2681054,0.8516993
84231,11382,12878,2.0,90.3118,0.107204,3.382421,0.02278667,1.071312,0.8102623,-0.9058945,2.241979,-0.0002706016,1.032704,0.1989792,0.9622061
84233,11384,10864,4.0,90.89,0.107204,3.382421,0.02278667,1.071312,0.8102623,-0.9058945,2.385667,-0.0002410464,1.062273,0.1989792,0.9622061
84234,11385,10387,7.0,91.5889,0.08586279,3.829339,0.02371217,0.9936031,0.7908304,-1.431629,2.448885,-0.0002209357,1.084731,0.1762342,0.9742952
84252,11403,11108,6.0,92.613,0.194574,2.101784,0.02577205,0.7776711,0.7107309,-1.067472,2.285471,-0.0001064164,1.012903,0.4374844,0.6122336
84256,11407,11119,2.0,92.6712,0.2039975,2.239187,0.02517395,0.763913,0.7106337,-0.6041864,2.376409,2.808454e-05,0.8723997,0.4550801,0.6695989
84257,11408,13868,3.0,92.4852,0.2193089,1.998923,0.02328257,0.7951793,0.7185492,-0.6810366,2.360945,1.683716e-05,0.8793279,0.4711011,0.6316543
84258,11409,13571,1.0,92.2067,0.2193089,1.998923,0.02328257,0.7951793,0.7185492,-0.6810366,2.21158,3.873993e-05,0.8310775,0.4711011,0.6316543
84259,11410,10822,1.0,94.9393,0.2193089,1.998923,0.02328257,0.7951793,0.7185492,-0.6810366,2.502006,-0.0001970787,0.7171635,0.4711011,0.6316543
84260,11411,13135,6.0,94.2228,0.2039717,2.05207,0.02310511,0.9742232,0.74429,-0.2897957,2.417854,-0.0002181464,0.7004979,0.4110726,0.6889681
84263,11414,14664,4.0,91.53,0.1980472,2.071476,0.02381378,0.9470565,0.7385191,-0.6164626,2.349658,4.824024e-05,0.8909929,0.4079591,0.6717129
84267,11418,14729,5.0,91.6814,0.2151106,2.057576,0.02468694,0.8462996,0.748835,0.3283005,2.165586,-8.469038e-05,0.9397972,0.4287829,0.6629835
84269,11420,11507,2.0,90.1986,0.1919123,2.138423,0.02455313,0.8623775,0.7406505,-0.3243674,2.192421,-7.190299e-05,0.9678586,0.3957786,0.6548432
84274,11425,13145,1.0,91.8463,0.1882271,2.186761,0.02466096,0.9033265,0.7477434,-0.02409757,2.380625,-0.0002503721,1.139426,0.3819076,0.6779373
84275,11426,11897,3.0,90.8136,0.1882271,2.186761,0.02466096,0.9033265,0.7477434,-0.02409757,2.626175,-0.0002981367,1.090976,0.3819076,0.6779373
84276,11427,12595,5.0,91.7334,0.1951852,2.073437,0.02306795,0.8793923,0.7681325,-0.2951122,2.639069,-0.0002994937,1.104948,0.370995,0.6574221
84282,11433,11252,3.0,90.1689,0.1424373,2.903563,0.02358058,0.9366056,0.8065391,-0.9932565,2.395122,-9.273872e-06,1.120955,0.2562039,0.8583169
84284,11435,14620,2.0,90.7056,0.1043726,3.422267,0.02383653,1.039944,0.8106423,-1.160513,2.751846,2.296592e-06,1.121527,0.1960817,0.9406458
84288,11439,12930,4.0,90.1031,0.128446,2.761506,0.02524311,0.9946952,0.6790525,-0.375322,2.338298,0.0001874953,1.093894,0.3346977,0.728394
84291,11442,14758,4.0,90.2013,0.1251924,2.882443,0.02419524,1.025262,0.7110105,-0.5995642,2.339822,-6.723036e-05,1.185378,0.2967776,0.7858834
84292,11443,10914,5.0,89.955,0.1251924,2.882443,0.02419524,1.025262,0.7110105,-0.5995642,2.178333,-0.0001197636,0.8915806,0.2967776,0.7858834
84293,11444,12940,15.0,90.3941,0.1539027,2.574985,0.0249233,0.908183,0.7052765,-0.4873408,2.19742,-0.0001128075,0.8883205,0.3608057,0.723966
84295,11446,11520,2.0,94.0637,0.1954013,1.898871,0.02350195,0.7716339,0.6676023,-0.2635062,2.257549,-0.00010698,0.87102,0.4925981,0.5505138
84299,11450,14225,6.0,90.6511,0.1072119,3.060921,0.02614697,1.019657,0.6757124,-0.5758943,2.483151,-3.843701e-06,0.9052755,0.2934883,0.751778
84305,11456,11503,3.0,93.5961,0.08007994,3.994705,0.02545336,0.9097818,0.7340179,-0.3094515,2.509046,0.0001806851,0.7712159,0.1970693,0.9504045
84311,11462,11658,7.0,90.1368,0.1321882,3.049758,0.0254976,0.9833652,0.7767352,-0.3025125,2.204653,-0.0002406735,1.010662,0.2624321,0.8788646
84318,11469,11554,2.0,93.3019,0.1253421,2.914411,0.02356978,1.105552,0.807746,-0.5069984,2.979415,-0.0002406168,0.7834883,0.229221,0.858568
84324,11475,14236,3.0,91.7439,0.1395222,2.49972,0.02164762,1.076646,0.7634347,-0.9662742,2.88122,-5.755851e-05,0.8663086,0.2776337,0.7396255
84326,11477,14176,3.0,92.6111,0.1395222,2.49972,0.02164762,1.076646,0.7634347,-0.9662742,2.590883,-8.616705e-06,0.8075121,0.2776337,0.7396255
84328,11479,12162,2.0,92.3667,0.1746517,1.938693,0.02224509,1.105187,0.7340506,-0.2034096,2.542865,-2.225604e-05,0.7730841,0.3666107,0.63785
84333,11484,14973,6.0,90.1854,0.1406376,2.904151,0.02522208,0.856035,0.7642808,-0.5792842,2.882177,3.985772e-05,0.8833327,0.2850481,0.8036504
84336,11487,12657,1.0,90.0076,0.1193362,3.1971,0.02465739,0.96034,0.7619331,-0.7304985,2.852436,-0.0001010256,0.9472676,0.2491425,0.8769096
84344,11495,13083,1.0,90.5322,0.1052563,3.502528,0.02378452,0.9342383,0.770421,-1.135559,2.628906,-0.0001081356,0.9610201,0.2184909,0.9348193
84352,11503,14991,1.0,92.503,0.07381974,3.860453,0.02383162,1.165478,0.7410671,-0.2113448,2.553041,0.0001394519,1.02907,0.1789858,0.9326025
84354,11505,10251,1.0,91.8257,0.116742,3.03533,0.02347786,1.16416,0.7426279,-0.2165717,2.760814,-0.0002215611,0.973264,0.2554215,0.8741074
84355,11506,12412,1.0,92.7968,0.116742,3.03533,0.02347786,1.16416,0.7426279,-0.2165717,2.707699,-9.480536e-05,0.9541909,0.2554215,0.8741074
84357,11508,13715,2.0,91.5015,0.1189403,2.941898,0.0234706,1.069396,0.7382769,-0.2349963,2.845234,6.887045e-05,0.8895829,0.2624609,0.8091339
84360,11511,10882,3.0,92.0834,0.1011424,3.095866,0.02330967,1.145262,0.7418463,-0.6403621,2.827282,6.797155e-05,0.9116246,0.2273087,0.8075406
84361,11512,10258,1.0,92.043,0.1011424,3.095866,0.02330967,1.145262,0.7418463,-0.6403621,2.37382,6.390182e-05,1.069115,0.2273087,0.8075406
84362,11513,10286,1.0,92.4824,0.08804962,3.377825,0.02337004,1.091414,0.6994706,-0.875706,2.438843,7.73435e-05,1.07419,0.2290479,0.8110313
84368,11519,10746,3.0,90.8871,0.1256608,2.761262,0.0252493,1.092491,0.6855085,-0.7332372,2.208335,-0.0001345361,1.145583,0.3225094,0.748877
84371,11522,11589,4.0,91.1896,0.1677413,2.141898,0.02539761,1.000491,0.6815343,-0.5753051,2.067629,4.294127e-05,1.230882,0.4171962,0.6280161
84374,11525,14863,4.0,91.0463,0.1342293,2.48576,0.0253008,1.124307,0.6730525,-0.6387623,2.050869,3.882201e-05,1.23028,0.3535859,0.6857771
84385,11536,10217,3.0,92.1798,0.1120536,2.907641,0.01948233,0.8941224,0.6546198,-1.130752,2.731614,0.0001550324,0.9769791,0.3084521,0.7195136
84387,11538,14990,5.0,92.444,0.1120536,2.907641,0.01948233,0.8941224,0.6546198,-1.130752,2.110984,0.0001343241,1.071935,0.3084521,0.7195136
84390,11541,10717,1.0,93.6264,0.1217817,2.609098,0.01886943,0.9912447,0.6771547,-1.094161,2.458627,-0.0001796446,1.155681,0.3081427,0.6850411
84392,11543,10699,2.0,95.9325,0.1217817,2.609098,0.01886943,0.9912447,0.6771547,-1.094161,2.157545,0.0001551312,1.324203,0.3081427,0.6850411
84395,11546,12439,6.0,95.5943,0.1322309,2.267521,0.01939622,1.068565,0.6595223,-1.086171,2.239475,0.0001411431,1.335567,0.3500732,0.6190795
84401,11552,11805,2.0,91.5313,0.1454284,1.994193,0.02036261,1.241581,0.6684986,-0.3988559,2.443021,0.000100533,1.14734,0.3724295,0.6139307
84402,11553,12541,7.0,92.4114,0.1548342,2.109905,0.02072742,1.214896,0.6741683,-0.4821363,2.435196,9.886161e-05,1.158135,0.387689,0.6675397
84415,11566,14567,4.0,90.4628,0.1588567,2.545488,0.01999418,0.7978282,0.7229823,-0.7429463,2.406823,-1.67678e-05,1.047106,0.3433975,0.7227657
84416,11567,13080,8.0,90.2729,0.1555166,2.657574,0.02059856,0.8013495,0.7199046,-0.5474977,2.402986,-1.735109e-05,1.037019,0.3410612,0.7526846
84417,11568,12404,3.0,90.3187,0.1726838,2.20642,0.02004791,0.8745147,0.6864818,-0.5017781,2.369965,-2.646326e-05,1.03737,0.4103402,0.6491448
84420,11571,11511,1.0,90.5474,0.1363084,2.408081,0.02326278,1.094218,0.6581531,-0.3436428,2.601135,9.06899e-05,1.135658,0.3698708,0.6630773
84421,11572,14693,2.0,91.1891,0.1053225,3.049494,0.02281266,1.004373,0.6654353,-0.9264742,2.685504,0.0001092812,1.157547,0.2908267,0.7525206
84427,11578,14160,1.0,91.5277,0.1814237,1.729561,0.02143319,1.02842,0.6523319,-0.683915,2.673135,0.0001735667,1.08061,0.4782219,0.5447876
84428,11579,12161,7.0,91.0262,0.1827403,1.702119,0.02294732,1.106108,0.6681235,-0.6896371,2.602693,0.0001660459,1.090816,0.462224,0.5578295
84432,11583,10552,4.0,91.2075,0.1827403,1.702119,0.02294732,1.106108,0.6681235,-0.6896371,2.513398,-9.604439e-05,0.9107695,0.462224,0.5578295
84438,11589,10534,2.0,91.7331,0.1927206,2.054543,0.01964363,0.9363673,0.7300163,-0.7054537,2.433721,-0.0003418759,1.017003,0.3996975,0.668245
84446,11597,12900,4.0,90.4284,0.116645,3.130416,0.02309729,1.035907,0.7901516,-1.313752,2.230227,4.963551e-05,1.096459,0.224856,0.8799284
84450,11601,11433,3.0,91.5888,0.1038121,3.353414,0.02287129,0.9725465,0.7713564,-1.483642,2.155147,-0.0001642822,1.086607,0.2139991,0.8797283
84454,11605,14010,1.0,91.3298,0.1158534,3.01508,0.02453947,0.985217,0.7190518,-0.502186,2.144283,-0.0001665628,1.030881,0.2727801,0.7846187
84460,11611,13797,2.0,92.8645,0.1181142,2.933771,0.0249699,0.9693505,0.7054178,-0.05570051,2.748069,-1.248162e-06,0.7813211,0.2888346,0.7527346
84463,11614,10397,1.0,94.0112,0.1231319,3.113862,0.02537915,0.9062527,0.6918475,0.2376553,2.498255,7.19936e-05,0.7749593,0.3116144,0.8200205
84464,11615,14539,4.0,93.5037,0.1221458,2.952082,0.02532384,0.9619433,0.6553845,0.3371523,2.492177,6.981617e-05,0.7671546,0.3448284,0.7592235
84465,11616,11872,9.0,94.0518,0.1221458,2.952082,0.02532384,0.9619433,0.6553845,0.3371523,2.544132,0.000213195,0.7650737,0.3448284,0.7592235
84466,11617,10463,2.0,93.1123,0.1221458,2.952082,0.02532384,0.9619433,0.6553845,0.3371523,2.332942,-9.806969e-05,0.853728,0.3448284,0.7592235
84468,11619,12159,11.0,93.9331,0.1888688,1.969123,0.02456345,0.8434328,0.6500238,0.5274275,2.295367,-0.0002199424,0.939984,0.5066526,0.5686088
84469,11620,12621,4.0,93.8446,0.1682651,2.257666,0.02378002,0.9248901,0.6873922,0.5917802,2.26842,-0.0002297827,0.9364394,0.4078011,0.6544314
84470,11621,12878,3.0,94.4695,0.1682651,2.257666,0.02378002,0.9248901,0.6873922,0.5917802,2.069733,2.330218e-05,0.9830998,0.4078011,0.6544314
84473,11624,10437,3.0,94.6896,0.1346502,2.74652,0.02515073,1.040044,0.6584073,0.2620075,2.0776,1.673786e-05,1.020131,0.3701153,0.752057
84474,11625,11492,10.0,94.6667,0.167135,2.374147,0.02447334,1.014831,0.7039645,0.7362846,2.035382,2.064786e-06,1.003043,0.3879452,0.7203936
84475,11626,14112,3.0,92.2446,0.16999,2.271964,0.02317597,0.9811344,0.7134542,0.2146562,2.060249,7.006801e-06,1.029084,0.3807537,0.6897344
84487,11638,13717,5.0,90.7238,0.2067788,1.738492,0.022103,1.045937,0.7000417,-0.4643831,2.425925,-0.0001043896,1.05243,0.4683644,0.603135
84489,11640,13774,1.0,90.9599,0.2286301,1.726219,0.02181601,1.049017,0.7939992,-0.4950088,2.07157,-5.959576e-05,0.9966327,0.3982812,0.6648257
84497,11648,10258,1.0,90.633,0.2235402,1.939019,0.02224344,0.8303862,0.7802849,-0.2843758,2.42398,-0.0001536885,0.949586,0.4047467,0.6489363
84502,11653,11752,1.0,92.4524,0.2120307,2.024097,0.02458165,0.9269555,0.7546952,0.06859655,2.189921,-3.93101e-05,0.9142095,0.4165575,0.6746437
84511,11662,11002,8.0,93.343,0.2018712,1.80558,0.02051451,0.9238066,0.7325744,-1.160094,2.783817,0.000226344,1.136444,0.4155846,0.5978362
84513,11664,13557,3.0,95.1197,0.2018712,1.80558,0.02051451,0.9238066,0.7325744,-1.160094,2.733692,0.000284809,1.267905,0.4155846,0.5978362
84521,11672,12651,3.0,94.4365,0.1877508,1.849675,0.02107579,1.059381,0.7736295,-0.939119,2.687608,-0.0003267066,1.234473,0.3499913,0.6377033
84522,11673,12243,4.0,93.2313,0.193151,1.896716,0.02187937,1.023238,0.7865729,-0.7879416,2.682015,-0.0003258435,1.229366,0.3485948,0.6515051
84526,11677,14299,17.0,92.4384,0.193151,1.896716,0.02187937,1.023238,0.7865729,-0.7879416,2.152251,-0.0003542206,1.145222,0.3485948,0.6515051
84531,11682,14188,7.0,90.8491,0.198965,2.197297,0.02167259,0.8398934,0.8125429,-0.9727807,2.869511,0.0001600043,1.063339,0.3351606,0.7101423
84532,11683,10898,4.0,90.4322,0.198965,2.197297,0.02167259,0.8398934,0.8125429,-0.9727807,2.788338,-4.499492e-05,1.014679,0.3351606,0.7101423
84538,11689,12520,1.0,92.2993,0.1629694,2.484824,0.02051647,0.8706317,0.8016865,-1.472737,2.902041,9.829549e-05,1.028967,0.2864939,0.7483213
84550,11701,11985,1.0,91.1341,0.1597118,2.553667,0.02143748,0.8817053,0.7955955,-0.9568281,2.751525,0.0002572983,1.01816,0.287206,0.7631601
84551,11702,13308,2.0,90.8689,0.1554038,2.556666,0.02110221,0.9391175,0.7910831,-0.9079888,2.734011,0.0002514203,1.015875,0.2830723,0.7730707
84569,11720,12571,7.0,91.2882,0.2324939,2.041191,0.02520246,0.768444,0.7786481,-0.5472633,2.043951,-0.0002632129,1.084389,0.4260986,0.6638499
84571,11722,13163,4.0,90.3787,0.2324939,2.041191,0.02520246,0.768444,0.7786481,-0.5472633,2.049505,-4.855125e-05,1.072025,0.4260986,0.6638499
84580,11731,14625,11.0,91.5486,0.2285444,1.895645,0.02263242,0.7806168,0.6625211,-0.1428614,2.143919,-0.00011654,0.9685777,0.57371,0.5926572
84582,11733,12188,4.0,91.7668,0.2285444,1.895645,0.02263242,0.7806168,0.6625211,-0.1428614,2.378747,-0.0001628141,0.9600204,0.57371,0.5926572
84586,11737,13800,7.0,94.8886,0.2365665,1.776457,0.02415993,0.7929318,0.6432841,-0.2527599,2.175188,-0.0003621116,0.9803793,0.6316129,0.5582046
84587,11738,10200,1.0,94.9694,0.2365665,1.776457,0.02415993,0.7929318,0.6432841,-0.2527599,2.358234,-0.0003594199,0.9457798,0.6316129,0.5582046
84588,11739,12072,1.0,92.2335,0.2365665,1.776457,0.02415993,0.7929318,0.6432841,-0.2527599,2.159101,-0.0001497912,1.142214,0.6316129,0.5582046
84589,11740,10901,8.0,92.5326,0.2365665,1.776457,0.02415993,0.7929318,0.6432841,-0.2527599,2.54128,1.486102e-05,1.179393,0.6316129,0.5582046
84590,11741,13201,8.0,92.1098,0.2365665,1.776457,0.02415993,0.7929318,0.6432841,-0.2527599,2.622431,2.816378e-05,1.090035,0.6316129,0.5582046
84591,11742,10900,1.0,92.7322,0.2365665,1.776457,0.02415993,0.7929318,0.6432841,-0.2527599,2.835243,-6.204466e-05,1.067823,0.6316129,0.5582046
84596,11747,13590,10.0,93.1495,0.2365665,1.776457,0.02415993,0.7929318,0.6432841,-0.2527599,2.244148,2.104711e-05,1.019274,0.6316129,0.5582046
84597,11748,12099,7.0,93.5265,0.2365665,1.776457,0.02415993,0.7929318,0.6432841,-0.2527599,2.438491,5.679073e-07,1.067452,0.6316129,0.5582046
84600,11751,11942,1.0,93.3916,0.2293535,1.721379,0.02310659,0.8324387,0.6411713,-0.636425,2.757727,-5.404517e-05,1.016211,0.6156746,0.5474939
84608,11759,11093,13.0,90.9555,0.2371138,2.011751,0.0240268,0.8379008,0.7847517,-0.2898134,2.288629,-0.0001953016,1.072673,0.4250889,0.6888674
84611,11762,13739,27.0,90.2897,0.2617405,1.753829,0.02272377,0.7543818,0.7991398,-0.3016827,2.342175,-0.0001726271,1.046833,0.4464414,0.6150182
84614,11765,11647,2.0,93.2494,0.2617405,1.753829,0.02272377,0.7543818,0.7991398,-0.3016827,2.839906,0.0004329563,1.1753,0.4464414,0.6150182
84617,11768,12347,8.0,91.1991,0.2617405,1.753829,0.02272377,0.7543818,0.7991398,-0.3016827,2.755217,0.0002844816,0.9935941,0.4464414,0.6150182
84621,11772,10461,9.0,90.662,0.2617405,1.753829,0.02272377,0.7543818,0.7991398,-0.3016827,2.500467,1.578673e-05,1.096837,0.4464414,0.6150182
84622,11773,13212,1.0,89.8144,0.2617405,1.753829,0.02272377,0.7543818,0.7991398,-0.3016827,2.705229,-9.913546e-06,0.9556915,0.4464414,0.6150182
84623,11774,11222,9.0,90.7256,0.2617405,1.753829,0.02272377,0.7543818,0.7991398,-0.3016827,2.636432,-6.810388e-05,1.203323,0.4464414,0.6150182
84625,11776,11319,7.0,90.6691,0.2617405,1.753829,0.02272377,0.7543818,0.7991398,-0.3016827,2.394658,-0.000132019,1.037241,0.4464414,0.6150182
84626,11777,10163,11.0,93.6144,0.2617405,1.753829,0.02272377,0.7543818,0.7991398,-0.3016827,2.158111,-0.0001593543,1.353348,0.4464414,0.6150182
84627,11778,14721,3.0,93.2481,0.2617405,1.753829,0.02272377,0.7543818,0.7991398,-0.3016827,2.284563,-3.379303e-05,1.359099,0.4464414,0.6150182
